sid,coh_mean_axial_Acc_Z_coh_f1,coh_std_axial_Acc_Z_coh_f1,coh_mean_axial_Acc_Z_coh_f2,coh_std_axial_Acc_Z_coh_f2,coh_mean_axial_Acc_Z_coh_int,coh_std_axial_Acc_Z_coh_int,coh_mean_bif_Gyr_Y_coh_f1,coh_std_bif_Gyr_Y_coh_f1,coh_mean_bif_Gyr_Y_coh_f2,coh_std_bif_Gyr_Y_coh_f2,coh_mean_bif_Gyr_Y_coh_int,coh_std_bif_Gyr_Y_coh_int,coh_mean_bish_Gyr_Y_coh_f1,coh_std_bish_Gyr_Y_coh_f1,coh_mean_bish_Gyr_Y_coh_f2,coh_std_bish_Gyr_Y_coh_f2,coh_mean_bish_Gyr_Y_coh_int,coh_std_bish_Gyr_Y_coh_int,coh_mean_bith_Gyr_Y_coh_f1,coh_std_bith_Gyr_Y_coh_f1,coh_mean_bith_Gyr_Y_coh_f2,coh_std_bith_Gyr_Y_coh_f2,coh_mean_bith_Gyr_Y_coh_int,coh_std_bith_Gyr_Y_coh_int,coh_mean_biw_Gyr_Y_coh_f1,coh_std_biw_Gyr_Y_coh_f1,coh_mean_biw_Gyr_Y_coh_f2,coh_std_biw_Gyr_Y_coh_f2,coh_mean_biw_Gyr_Y_coh_int,coh_std_biw_Gyr_Y_coh_int,coh_mean_cerv_Acc_Z_coh_f1,coh_std_cerv_Acc_Z_coh_f1,coh_mean_cerv_Acc_Z_coh_f2,coh_std_cerv_Acc_Z_coh_f2,coh_mean_cerv_Acc_Z_coh_int,coh_std_cerv_Acc_Z_coh_int,coh_mean_lblsh_Acc_Z_coh_f1,coh_std_lblsh_Acc_Z_coh_f1,coh_mean_lblsh_Acc_Z_coh_f2,coh_std_lblsh_Acc_Z_coh_f2,coh_mean_lblsh_Acc_Z_coh_int,coh_std_lblsh_Acc_Z_coh_int,coh_mean_lblsh_Gyr_Y_coh_f1,coh_std_lblsh_Gyr_Y_coh_f1,coh_mean_lblsh_Gyr_Y_coh_f2,coh_std_lblsh_Gyr_Y_coh_f2,coh_mean_lblsh_Gyr_Y_coh_int,coh_std_lblsh_Gyr_Y_coh_int,coh_mean_lblw_Acc_Z_coh_f1,coh_std_lblw_Acc_Z_coh_f1,coh_mean_lblw_Acc_Z_coh_f2,coh_std_lblw_Acc_Z_coh_f2,coh_mean_lblw_Acc_Z_coh_int,coh_std_lblw_Acc_Z_coh_int,coh_mean_lblw_Gyr_Y_coh_f1,coh_std_lblw_Gyr_Y_coh_f1,coh_mean_lblw_Gyr_Y_coh_f2,coh_std_lblw_Gyr_Y_coh_f2,coh_mean_lblw_Gyr_Y_coh_int,coh_std_lblw_Gyr_Y_coh_int,coh_mean_lbrsh_Acc_Z_coh_f1,coh_std_lbrsh_Acc_Z_coh_f1,coh_mean_lbrsh_Acc_Z_coh_f2,coh_std_lbrsh_Acc_Z_coh_f2,coh_mean_lbrsh_Acc_Z_coh_int,coh_std_lbrsh_Acc_Z_coh_int,coh_mean_lbrsh_Gyr_Y_coh_f1,coh_std_lbrsh_Gyr_Y_coh_f1,coh_mean_lbrsh_Gyr_Y_coh_f2,coh_std_lbrsh_Gyr_Y_coh_f2,coh_mean_lbrsh_Gyr_Y_coh_int,coh_std_lbrsh_Gyr_Y_coh_int,coh_mean_lbrw_Acc_Z_coh_f1,coh_std_lbrw_Acc_Z_coh_f1,coh_mean_lbrw_Acc_Z_coh_f2,coh_std_lbrw_Acc_Z_coh_f2,coh_mean_lbrw_Acc_Z_coh_int,coh_std_lbrw_Acc_Z_coh_int,coh_mean_lbrw_Gyr_Y_coh_f1,coh_std_lbrw_Gyr_Y_coh_f1,coh_mean_lbrw_Gyr_Y_coh_f2,coh_std_lbrw_Gyr_Y_coh_f2,coh_mean_lbrw_Gyr_Y_coh_int,coh_std_lbrw_Gyr_Y_coh_int,coh_f_gait_mean,coh_f_gait_std,coh_n_recordings
NLS149,0.6856313971130484,0.17139872163143424,0.5434294626371313,0.14927314058786445,0.5229324914527391,0.04036542698890617,0.710367195159991,0.34765117871660134,0.46042640072004737,0.2433588929120786,0.47082715689974697,0.238855869706147,0.2913066355630016,0.14493238231950184,0.10102467206419974,0.06079921563356641,0.17692827307038464,0.09337637299947264,0.4996174616483854,0.23872668695907903,0.43938033217857575,0.2542222011803704,0.23414443922260783,0.11486258688204157,0.0814789731719226,0.06521562217998376,0.057725994218641496,0.04565126952722311,0.16635710516758034,0.07484805827730957,0.5824734580218466,0.10002926973830593,0.5062646562973879,0.25104075518320335,0.3969306948254427,0.09044096671058259,0.3090741395292537,0.24404418022859176,0.3204910758677159,0.22944731108728833,0.22615629081536154,0.1251495553942627,0.4499995838470558,0.21159204548576724,0.07222922962669417,0.0856811687071322,0.2530766245604136,0.1252216693261263,0.09472594193764776,0.06586374225177082,0.08977167220297141,0.09975451915658913,0.13530978451989245,0.07441358513530992,0.27031578050865135,0.14201728893948992,0.038789267030115294,0.032396420138789565,0.16454447977086412,0.06555622231102587,0.15835289620682594,0.1858642024988413,0.21090019974768176,0.1326562214982706,0.15346392090456923,0.07533506737200059,0.3128080297141326,0.15087855118886645,0.14281525279199328,0.04236233235784471,0.13586391478826668,0.03776347698526196,0.29972140417134796,0.11552011731558022,0.16686605929393478,0.060841361058696516,0.19548292988342192,0.0673973870541433,0.19771182527341316,0.16769793229260874,0.08422187296057271,0.07819089051709369,0.1383362723511895,0.07862372994736239,1.6796875,0.38273277230987157,5.0
NLS155,0.8482220755607914,0.0812025260526824,0.7813287223842937,0.19083643997250077,0.528686617845042,0.12010901346026691,0.7695502412664872,0.327150987791497,0.3446491566129207,0.27867386339772965,0.5357211223811337,0.24064142509388128,0.20555826271242567,0.11107056178329464,0.13750622013064834,0.0853118581600614,0.12190644483859099,0.03499628371945489,0.10478038892119504,0.0610971880677922,0.3286912223069704,0.17630604140205883,0.13663066199636614,0.038970290362775,0.15523506658326416,0.13610231220262795,0.08593428939858158,0.06361145954277904,0.15351651180860554,0.08430555118046677,0.6539279588996342,0.05839931980685038,0.6779562361026048,0.31076874511178404,0.3474355222262731,0.08079994163041689,0.6909230372003095,0.18835599919536367,0.6202566210273474,0.17788994304224673,0.3195729981812162,0.057458803611343826,0.3086860187789894,0.13341706987034677,0.3127546196106456,0.26527879270367666,0.17633161465571218,0.07226566601475005,0.355924925140641,0.219542350565922,0.22920100053043155,0.20399082543316607,0.16124152213607895,0.08511860588585367,0.2520242832834756,0.251343122583334,0.09889315648043182,0.05980215436231277,0.1970550853890164,0.1396395266381454,0.443461656767863,0.1737895662333668,0.45470496860628495,0.19409965486066735,0.1953301627426604,0.0414559874704214,0.26181482371905596,0.12355047227582269,0.14461703523671995,0.12691870525274,0.2012227763211245,0.07019905623440448,0.2769130583547117,0.13474458642676848,0.1630811647248752,0.20640268140166482,0.15287775557334704,0.06179958702679333,0.3872438075837258,0.17594334983456045,0.24863571218067104,0.18268520032030164,0.2335680261897127,0.11169780603663008,1.640625,0.5032851065127002,5.0
NLS154,0.8967131160843504,0.03494975445761135,0.7393398913216476,0.170590180470484,0.6174126130308177,0.030600445049265422,0.8242186917173668,0.13287316757529138,0.30730632107061334,0.16192199594497317,0.5503527726112272,0.2089140847081602,0.2929798983018642,0.11620684171492762,0.048015908137645946,0.055972641177280694,0.20749305346036145,0.06738751158983947,0.4252917276722954,0.25119947779910323,0.11803750603921567,0.07594495882978113,0.2643623628714039,0.10396830682172921,0.08483263153041917,0.04939654254993413,0.09140066552386025,0.07117828276819076,0.28715173712681896,0.08043701927598602,0.7976182777061457,0.14733698910420873,0.5755286798060214,0.28651345453732024,0.41379527899539514,0.11454006794085735,0.4440357386279584,0.13587010605671632,0.641640669385666,0.16901294103980552,0.23335460605561167,0.04301548933235106,0.12205756359714481,0.04760079101971078,0.13875478728949414,0.06121510826588966,0.1138425883487167,0.03035247335175244,0.31123632969341586,0.26611024397200483,0.15890450628428457,0.14265547171415513,0.1720895308532057,0.11833364987651333,0.28973909592797165,0.16265933234369526,0.055760630507056375,0.024247565412190697,0.1692098170524317,0.06435674868418569,0.30158215911798747,0.10740813000854103,0.5884048383488919,0.26399871700220734,0.15893059476794572,0.029992552608774425,0.13086170421619897,0.09036652790486652,0.2360866164139855,0.17474533549451432,0.12490397130118773,0.04663076222124605,0.5255037385032744,0.2963606982106313,0.393271141442963,0.32923578285557575,0.28506332974214627,0.21219852479834916,0.20884982390289025,0.15929247146455075,0.17575655922785827,0.2611017858930285,0.14666448640500393,0.07106575458890248,1.640625,0.2649347649658308,5.0
NLS150,0.7295297559301082,0.09458781755765658,0.6182171548394498,0.18186409184228167,0.39921859137756843,0.0923003546802096,0.6812751651486599,0.3346195539939788,0.2060829792125566,0.14916783755161897,0.48859567316013247,0.24813648088519033,0.5213364649765826,0.2267821603477125,0.09894614784898048,0.040210532374895795,0.28219566223606435,0.13413042855096233,0.33435375777918186,0.15862625565404267,0.4744561872566811,0.23639174971243768,0.3370872200641217,0.14925761137076496,0.09903548507988173,0.03208489843131236,0.0802729343128872,0.05776010023959466,0.23510266993978218,0.10362941466443153,0.26985344858902927,0.08899304088742707,0.3021197678354165,0.14982793762495217,0.17983542819508405,0.03555694057944193,0.5409061223212188,0.2694404253384406,0.5275670157967172,0.21674213784455654,0.2658785729344545,0.0704929990237122,0.47396792931650944,0.19678752009768016,0.352708650804754,0.20173556526721864,0.24321204264647017,0.1091022343453756,0.17076115059141922,0.0847070819703692,0.18537819393727992,0.08281908983126118,0.11344903926390974,0.022809104858147407,0.17814879798650102,0.132795681386672,0.16232858538659176,0.12193556472839676,0.13987909942680024,0.06106970396694078,0.7307508698419266,0.3411811960529754,0.5494132335280371,0.20733545626006467,0.3846787538281627,0.1529896125661896,0.3909890024242257,0.18246756417668164,0.13600883499573801,0.07833502169494648,0.20469527098303156,0.10184514719577063,0.08605362740167298,0.05965364853123315,0.1141507506719576,0.04902894370032367,0.06811289061445677,0.032899208603754206,0.34324363376139905,0.1856087080108199,0.16773950936054477,0.12298037645127387,0.224366572795173,0.09941015692225912,1.4453125,0.4384754750125713,5.0
NLS158,0.8071238931741895,0.11500471220143657,0.6244066107963142,0.26185081728232423,0.44702691558091273,0.09209707630879853,0.7408995673964947,0.25967312361288836,0.42538282195774196,0.25875522959676395,0.5505098399245636,0.24796052529742876,0.34135957929133365,0.11660270279479837,0.08222309730876674,0.12105953283055333,0.21550319918647562,0.0800537029812888,0.061350628139464736,0.036726149851763874,0.11418898322746271,0.09655431233411886,0.085237784448623,0.02375458097068484,0.20187349328266163,0.13240957824358202,0.1962188614306938,0.08143446586191565,0.3777992575998669,0.1620080248757059,0.618588633241906,0.16287131958997117,0.30189840750861396,0.1539754262205255,0.29757375040362033,0.06358914842797543,0.7525033592723644,0.13248402704733167,0.6311567937279925,0.15040062310585142,0.4419459765135844,0.07531496164216078,0.4954785931883433,0.09580262122591442,0.0924519361460706,0.10615101900939532,0.2793292825887964,0.05797535769040721,0.4000998791026307,0.22782088431313505,0.16600711223807701,0.1076667073298833,0.2164706481304826,0.11560379360390238,0.15707919365313042,0.10473105783018757,0.12625902100450798,0.051719491852413306,0.14979928457512137,0.09122721904392228,0.5109615834192894,0.23150396658083192,0.48625792038287613,0.2005438862930938,0.3133209723712678,0.11512603018170603,0.5308921489640077,0.1756650455298425,0.14696448395848463,0.1231957144482237,0.30512316813048174,0.08238813738104256,0.4618202182160367,0.21269302796955258,0.038898702642360033,0.0365499665205572,0.18921141712117592,0.09030318300341843,0.46267717516777573,0.21451569089783984,0.29270221948015385,0.18039511481785125,0.2872265817106133,0.10904800651283589,1.484375,0.36225072248030094,5.0
NLS159,0.8357551239871276,0.04622006414528125,0.7661699927340274,0.06879744278903262,0.5420204666351194,0.05660338807905874,0.7587749621016444,0.37843615339735215,0.6270525877187778,0.3140350223992611,0.5818757919126064,0.28466302153716005,0.5129245171929371,0.2168975686924912,0.20437557837926165,0.1042079371653508,0.28631606582037883,0.1389605387195101,0.23968748689316727,0.07487477947531831,0.09004790817735706,0.08905926531988428,0.3188708339147554,0.14571603234721983,0.25244032417728285,0.1825936216131637,0.118393192145178,0.10135885978469235,0.13038810080472324,0.07101068824534928,0.7640017001863991,0.1370463947101528,0.2799147174871349,0.10884602691669536,0.4982022009013559,0.1401335601893944,0.7362998005778978,0.2981996703265588,0.6183770662319918,0.19907123065436624,0.4977383025913884,0.17837962358001658,0.7032292286911723,0.26826567597312734,0.44782359218867407,0.2097442425372188,0.4335804280136714,0.08874405891139939,0.4294764428524416,0.19846811266877004,0.20291172038207086,0.16596943023344807,0.2739568564446052,0.12639552183706582,0.45393197076012903,0.21824295689472242,0.1782406849553276,0.09884760739516937,0.19079231257989074,0.10304343742952612,0.7612645838197534,0.24328806552716578,0.5888353807226714,0.16580324744884395,0.4012339991018449,0.11885643703188216,0.617123649421239,0.23130499742787636,0.2500912767729539,0.1823184399053377,0.3567345980154386,0.11666439050861267,0.5282772432013887,0.2542032603707175,0.2642416194731222,0.1540267724576169,0.3360956496523096,0.16015696140544833,0.25972644435186354,0.19646555825395592,0.22812416456942394,0.1539186162830262,0.1576708695373133,0.057240976343573655,1.640625,0.546875,5.0
NLS153,0.9113305087195165,0.027662009401955023,0.697121327704897,0.15061620997552932,0.6624214212206196,0.04742002699589733,0.7020012892708745,0.3177643051825502,0.36459330318832855,0.17276770708103542,0.5459639038821582,0.260694676651029,0.3008323841712802,0.08662081549684178,0.2687469496001498,0.14647628275583724,0.22841388950545521,0.10043017750300044,0.4783506080404193,0.24415206105281353,0.4706473433627828,0.1965695655382987,0.40501991255734743,0.14653884178275517,0.20910219757054774,0.1362652912259159,0.1350504024167661,0.06234693692444568,0.30718648776538676,0.13361121389011538,0.6577156481827567,0.10898902414474605,0.2556897585517104,0.10245230352024678,0.35143819620421474,0.05451220228656332,0.7144499456974853,0.12764614492201096,0.4936701618382555,0.14403437656113488,0.41013274952391565,0.05397580068800907,0.25080375570621716,0.20530715943505798,0.34984549249895835,0.11634099912604322,0.3542483521492422,0.07474443907849229,0.154701260779838,0.11099140371439511,0.07834002533022424,0.0556142783295284,0.16506924988790828,0.05403279198865858,0.206669319226505,0.18966388366929215,0.26566068650636404,0.1325654949618628,0.14801558117442615,0.07192421661941806,0.6329808398888395,0.07083246724137017,0.46066129713393994,0.20619440831992983,0.3587326526202146,0.054938350956027907,0.30891823601845203,0.18344864116027673,0.5295236402998602,0.19798784158145302,0.27439568657943064,0.09290208706510483,0.1539334268245381,0.03745960044521377,0.10152048144482084,0.05528692177681977,0.14961954210543987,0.04072574686664545,0.12925067471729718,0.11184376076851073,0.11969304878422507,0.11077671662581988,0.1751716668689546,0.051865825513141346,1.6796875,0.2649347649658308,5.0
NLS157,0.9268929164643417,0.07559540226113723,0.861735185502362,0.07597719779686883,0.608397201291089,0.04172393176968906,0.7528087156120642,0.33117670537559324,0.45721850430343436,0.23431196860721826,0.5855605644851072,0.28303721242272145,0.45888308260243227,0.18528912323064858,0.16772253609920995,0.17504078119690594,0.36065991277265014,0.1619713500172852,0.4072744059731309,0.21009635992918774,0.3923058367426651,0.20328947890303506,0.38412331858987364,0.17957985594339548,0.20526086634110285,0.08731476571749351,0.129717281996121,0.0681769122871294,0.35750598021677205,0.14222947072228764,0.7944136083804373,0.1793453793584939,0.5762200368008908,0.24120270345307496,0.4194305060889647,0.08940623602376652,0.2216445775719098,0.0746251682782252,0.5902919423024259,0.21728138925372348,0.14235054115606266,0.03155333115078287,0.414896218676191,0.06313100694332317,0.49141838777890345,0.1385888444709479,0.33698118089766355,0.0446476279178666,0.6772413831554827,0.11447692867016807,0.20308021091062817,0.10518544242511131,0.36227980015333744,0.02969103795089602,0.40142734978017725,0.1733223397255263,0.25155007416354874,0.18680409945755558,0.2661080615353778,0.11819130078043448,0.4628051957398931,0.23868057780452556,0.19691859946310258,0.10667379985470021,0.24319716281757092,0.10514513357960449,0.5305953868373284,0.2503273935121245,0.22225886666570852,0.17200729391655128,0.3850659340377295,0.1482772760663719,0.6189706884286803,0.1871432259299634,0.18000990439213738,0.06745452844260443,0.3330733765038499,0.10283314894040939,0.3033040533267675,0.1329023864248036,0.14921707432611073,0.0763757780270496,0.23111533294151831,0.08923973565949521,1.640625,0.4384754750125713,5.0
NLS151,0.8989829878211852,0.027766300985264246,0.5422372205951154,0.25156545788738105,0.4947833436455495,0.02991432859203981,0.7158569890316292,0.35771966256462717,0.13501779746541878,0.14779346434606186,0.5804639031308987,0.28619608638060456,0.1872931858979372,0.11867210374446378,0.05317881528825086,0.06888344871282462,0.2446120843780765,0.10654087759570464,0.5955928144667908,0.30781392950880676,0.5551017599385387,0.2019171025728025,0.3876279888819735,0.15007591443440546,0.18147041946874717,0.09005443101986235,0.021961572378290235,0.02120472850405031,0.27201201618094767,0.1212820200670777,0.19937011088504283,0.1255692134345085,0.47292408283075693,0.17972027760025944,0.20849856252533455,0.020667517517505316,0.5202250381929938,0.19854298228069833,0.4966158912204883,0.18193365792176747,0.27795548876523923,0.13137140433560687,0.4790754259694613,0.23749726588054054,0.14356794329980888,0.18239281925359022,0.27244109475291634,0.12637934329827816,0.3827133940142699,0.06603164017455584,0.2344235196630386,0.11137609653641953,0.22340695079527575,0.04479726876276133,0.18728843101126705,0.09582716959397974,0.025046740243000472,0.013167246301132848,0.21461931400808276,0.1049695125881136,0.7438678698827379,0.2559526690600851,0.5099351472052105,0.23411358776260932,0.4235961807532457,0.14962217640691175,0.32298660421302194,0.1464773537825612,0.17162285496112412,0.06977294857566164,0.23235017159677382,0.08870539713039845,0.5421463342957171,0.112789666348461,0.14157976314244003,0.12966235864769757,0.32631116624109946,0.08671816949876895,0.33240186894017143,0.16899919991627865,0.1557654187448211,0.07849442738394959,0.308447232366811,0.14024032097763106,1.6015625,0.22777155839239455,5.0
NLS162,0.7352800747489916,0.20971146798574675,0.6698355476544735,0.3334624315498296,0.43995836390844545,0.1461673083170329,0.747749730284069,0.25732206582802564,0.44583482338160413,0.30850580271269773,0.475420465872079,0.20563982524375937,0.5934299394548032,0.1372592837983673,0.07206725573034345,0.07502214084938273,0.2809469394637543,0.10598785819622827,0.4020503019193781,0.2311790413588636,0.31115678457672963,0.1772224266820298,0.2831365999234971,0.12863860716415038,0.07436512541068782,0.04629124570832829,0.1603212402689862,0.11368600231397724,0.28077752230105374,0.049403487563798885,0.6917922223352567,0.21433206348555003,0.18657818067226023,0.11738336814609536,0.34176153011428473,0.11027846000536297,0.3490476585061121,0.17684187369300552,0.298447989589149,0.16213261712521307,0.19422983424515514,0.07516809668168892,0.5192455960987064,0.20340562233552872,0.29048898547524227,0.09758884648421588,0.31879258051946285,0.09323688729233624,0.4884780841722639,0.24366510945032233,0.10956222758307343,0.14922073384333143,0.2418569761256209,0.13157084209278389,0.3047743481234693,0.10066788039954659,0.22513540115037864,0.13343832429198377,0.22612171322510513,0.0771881494663525,0.6799931910572179,0.12505654946612874,0.557188170487704,0.2097184217930178,0.38274645810129726,0.09220412857520867,0.5034460039569754,0.20089791423765155,0.18546585621706554,0.16103174545013335,0.34058084373606645,0.12841023269167692,0.31281960397874387,0.1524493185686975,0.20519619433973615,0.19004660525324002,0.18590587202251585,0.04617560212714125,0.1349378621915104,0.04677319650231806,0.21991620683703403,0.14678415750299578,0.1995225971313418,0.07974111392137556,1.640625,0.2649347649658308,5.0
NLS160,0.8480271301941853,0.08283029123892412,0.7673451723961342,0.06616258182962759,0.5178623559496887,0.06143685771588362,0.7706785957870882,0.29979795378238105,0.5807265066588807,0.286609347305838,0.5512956596921768,0.24861024814271057,0.23861717034430843,0.08462903653557877,0.2588527302985367,0.21573590475078405,0.1719958392448632,0.043139070440789774,0.5630911141575642,0.287899618857135,0.3813189577230184,0.2791492923331004,0.38608477202808933,0.1778868793306163,0.2890599781729279,0.14793515382659653,0.22239730780650108,0.1719037290243949,0.4218095512886203,0.15721399848733095,0.5422939523221751,0.25732675249459036,0.21423511496252026,0.1556867522892206,0.3514446551598819,0.08902649956995881,0.838180480287788,0.15239884677364623,0.7109844856539652,0.13933760656087132,0.4733497626713555,0.07571012630583975,0.6126609756580361,0.25195649701978085,0.44643960685690265,0.23184785881398545,0.3937381992385963,0.1576825685684312,0.5066131489858593,0.16325130749927771,0.12088606504774309,0.05414046554290212,0.25428337509734256,0.04732552919926914,0.4516732345218809,0.2027310891186416,0.26950217359080053,0.12863216430829877,0.24254327416556376,0.07877103987700552,0.5830832085282016,0.27489541444294974,0.6551116781370475,0.20991465202353973,0.33298036699724737,0.11737624221483813,0.18800211880850237,0.13232919939378893,0.2688307293240971,0.16909390900920712,0.22249651359150033,0.05440840687194355,0.6620102389104184,0.08597701849571168,0.389374745728215,0.19789881054490666,0.3192328505856757,0.03659778152342846,0.34677789610584,0.170930463859083,0.25288637800172475,0.16172982323760682,0.17908827378467634,0.046023207110275174,1.6015625,0.43498159084609545,5.0
NLS161,0.9221554038504871,0.05913329348282333,0.7664066701815622,0.05744365883696622,0.6399694583254314,0.14091911408656047,0.6735611194999382,0.30627688079546345,0.30820083094775114,0.12857677734298603,0.4801402487298371,0.21464979181430613,0.13121152452404627,0.027384400691770852,0.11373609386526862,0.07541283388935621,0.07498894730516631,0.03311602334424865,0.44422821554242364,0.23786188409649459,0.38553662804345,0.23553546783106474,0.30351369549018675,0.15774471470810786,0.08591716468384152,0.04893090619983959,0.16032963979818507,0.10647976302681189,0.15237917121394762,0.08560768425216113,0.5827241331780177,0.1807520991592097,0.37684713585879537,0.16360524972701007,0.2916708161466493,0.08465736978155003,0.31455595700886024,0.1502885720623476,0.5797559636601088,0.25494805760764194,0.17428806762846324,0.054545179043963145,0.42790752587074754,0.24567674566175185,0.16212320182277815,0.1378049513027438,0.23730506424522757,0.09529196227661291,0.31124269993035564,0.16169691069207967,0.08058155683909271,0.042030090971374216,0.136449669399815,0.07791628732708905,0.086722691050238,0.04827315635764973,0.13942495292718182,0.0905193506880018,0.11128411021131694,0.02976103086113808,0.35241546462599177,0.21673736946534422,0.5976838793424878,0.25254040818834034,0.18235082170253025,0.05525174207185058,0.333522007463308,0.13334220706235508,0.13095760875019985,0.08703715446633965,0.17881961349988462,0.050747915358654125,0.5215221041679643,0.2598765502508713,0.04733628156910523,0.025155646252595993,0.25653776475767304,0.11043741910107775,0.31612809934602143,0.20483413360018826,0.06505242040299156,0.06509471812922993,0.1769752874185556,0.0874311226937656,1.4453125,0.4384754750125713,5.0
NLS164,0.9219593141972208,0.0372386309262475,0.8011839071376935,0.09890116311797413,0.6902340038789215,0.06211469204195437,0.6844594987459138,0.24085493992600437,0.3719264036303012,0.2680927816555362,0.44743590477853107,0.18095839617623263,0.5322371594246789,0.19400457114758338,0.21663358731691246,0.26295508674499757,0.35427156606376375,0.17353460018346478,0.396484957986064,0.2547205310354483,0.24980724968139212,0.1972886860158683,0.2927376297759263,0.10478294599122151,0.10886431259874144,0.09421158443954053,0.07156047592942069,0.06267764550344446,0.16486854499954165,0.044129226815446565,0.784315618699966,0.14138827644254104,0.5914401064974124,0.14741181443598686,0.5122806721117013,0.08986897631194746,0.25437690712246047,0.07701286062119593,0.22128433772035638,0.09620456166939409,0.20793007969733704,0.08232943019182383,0.6272899985002567,0.11548014386995352,0.5376620744111866,0.150745322448049,0.35256342211155295,0.03405473648015602,0.314651873875811,0.0641441367263809,0.12391721939640529,0.08965253911321672,0.17477688881483022,0.036390621641007065,0.3654602407503937,0.09327179729400947,0.3033087572352245,0.24132255011267212,0.19434076506672474,0.07560278076994473,0.41244742469666046,0.11282887731846405,0.5657898865595163,0.28517283811441735,0.30562139245620407,0.08582963387372132,0.642418280080576,0.09929113082080412,0.30299412995802266,0.1585121776936123,0.38943523358957044,0.06983204677628815,0.3392186467575119,0.11153898250362138,0.08386273010344633,0.09810120364707173,0.1778113947185528,0.0830628899917926,0.2303278956196566,0.10013565717085311,0.06038835984605886,0.03754140725591906,0.20698231175701523,0.08320234582628769,1.4453125,0.36225072248030094,5.0
NLS169,0.9097815510779446,0.04884921820787943,0.7957481586486808,0.24693509820560203,0.5686138639403768,0.05012685696215626,0.8761071973272283,0.08767866838104327,0.6886044984643402,0.14570780333729824,0.6242566049610601,0.1473134617824684,0.18321459553965389,0.029806612216429496,0.22242281990849616,0.07086209811971907,0.20655344166280332,0.041002267806896794,0.4420222514729186,0.18434536099436405,0.697764179292644,0.2655386539329836,0.39892484572870246,0.10293349241264109,0.034816833060255445,0.03206857836473777,0.18865968081831236,0.07403663106618018,0.26975611898448887,0.0898548413448313,0.6537370949430226,0.1614766131036478,0.4215998144162022,0.0607675468615287,0.3576804417938661,0.12433754858999714,0.7095294470096077,0.10143460266235954,0.6792021216566739,0.18042277329912157,0.36112172325588165,0.06185381642261494,0.3548832928794165,0.045474626445050535,0.7120265402949905,0.10312947714705861,0.29911969271287264,0.0883801398776919,0.145775607606071,0.04847032291718656,0.2515267961625699,0.17451360182243292,0.11882910733950322,0.049743434598937666,0.2997941356833468,0.1549804857557773,0.3111757238858827,0.19062661235850473,0.21436703503509175,0.106372444269214,0.7251990682479124,0.08977885217246541,0.6513601498300364,0.1172405929158963,0.3938559053986547,0.07960173122181516,0.16057922629345245,0.050673026333829196,0.3459698760437161,0.07533966918525468,0.1970435573544174,0.023145091767199137,0.6793967824021443,0.1843671603574772,0.29656348709365515,0.20998011193475613,0.30468197843067485,0.08700810329305718,0.19472439791084312,0.07610697111845474,0.24801064175536996,0.08853750621209153,0.1653841762066482,0.06856658612600729,1.71875,0.2870495792324037,5.0
NLS166,0.7854307308574364,0.08345500067245078,0.2776312240117783,0.17103987040046062,0.40441787775703564,0.05684492350908463,0.8091097110938958,0.24458362646878792,0.5563811091659792,0.27173652660348546,0.5619880956833028,0.21611691069135872,0.49052430444037987,0.16952492772195193,0.20126550271877228,0.10023711150503345,0.26494486783668336,0.1076477413005147,0.32924986396290956,0.23585771136299724,0.3459890525201104,0.14088140690087364,0.2953198636962838,0.13389177993981474,0.17215178430357495,0.048800716991084236,0.09437036361194731,0.13405082477336192,0.26268351156973674,0.1029231240512805,0.4102055709057949,0.21346104767281762,0.31427508619076117,0.19326035244432171,0.25238404590644686,0.035441027488957916,0.4996676692093332,0.07985043406548452,0.22039585476418186,0.17469284907167662,0.283992930051682,0.04412182771032799,0.7654014164220362,0.04402896295586549,0.36312969796634065,0.28045946414057826,0.5204987885949538,0.06424462464617893,0.18350386012817754,0.1252499474692923,0.12219027892009486,0.06142668462153355,0.13111557540610974,0.03011326422094342,0.2337671208519961,0.07664816827541637,0.08826462656332601,0.03516541981405381,0.1774995030366489,0.0709710368043248,0.12890306876341978,0.11182071137848897,0.2672338169009027,0.18643801020178946,0.10976878501112405,0.03880202989945809,0.5298545589648814,0.1377633375175876,0.20637833734748864,0.19719465502954397,0.2863941344278964,0.0625813153943588,0.06008403140187914,0.04840116878671995,0.20955829193176206,0.15248555559176682,0.08030374943611157,0.044624564216501225,0.1672038767253703,0.1259233272598711,0.1812001833464349,0.06429784355299738,0.16981432044640363,0.06315952826132219,1.796875,0.358013726168425,5.0
