n_pd,subsample_idx,seed,ccc,mae,r,wall_s
50,16,1337,0.3812257417175545,9.179306934189455,0.3877357146377963,60.1
50,16,7,0.3828944473143588,9.414907361170162,0.3927402798381484,57.8
50,17,1337,0.49596680300340557,8.843766307543719,0.5182090812258878,60.2
50,17,42,0.35798424081208613,7.6865823516720875,0.38889217413200816,61.0
50,17,7,0.30917957749718783,9.366439937252862,0.3228962915398511,60.9
50,19,42,0.06568072113752092,11.078424476250769,0.06815200301438626,57.2
50,18,1337,0.4191119904352478,8.193938605892571,0.45717782853623823,59.4
50,18,7,0.38736616791722317,8.67006306011788,0.4149404773470036,58.7
50,18,42,0.5466303764684648,8.545282946644125,0.5542844452345168,62.4
50,19,1337,0.49335751519848425,7.864303019406086,0.5166152817804776,59.6
50,19,7,0.4797079531926452,7.0557071127372195,0.49382600504108104,59.2
50,20,42,0.58444040831979,7.207203214186651,0.5966138173293096,61.9
50,20,1337,0.3123855519802237,10.041659870204166,0.319525563956752,63.0
50,20,7,0.4714922649930092,9.021456921681883,0.4790356718895539,61.9
50,21,42,0.30077724756495117,9.339059187938298,0.3093971832057088,59.4
50,21,1337,0.4761443583298396,8.23074877500229,0.49279562141838235,61.8
50,21,7,0.2081628042500223,8.059141659766949,0.2204407302309468,58.8
50,22,42,0.5034538380022691,7.751536732766914,0.5390836414855555,59.8
50,23,42,0.5243038839827938,7.806527594578793,0.5430831020729137,58.2
50,22,7,0.61233229534095,7.586342076740858,0.6175271391049854,61.0
50,24,42,0.41635275680615874,7.47853109614698,0.46567434208518416,59.2
50,22,1337,0.5647200674498325,8.22521215350887,0.5735639214723107,62.3
50,24,1337,0.4049232432506293,8.555362398122947,0.42461390304732566,59.1
50,23,1337,0.5181847578174699,8.26140360659589,0.5338140692668623,60.9
50,23,7,0.3400000257762027,9.075434984427092,0.344508868099178,62.0
50,25,42,0.5379295160326009,7.429727012375702,0.5524544410218812,59.3
50,24,7,0.3634561032955604,7.186672570550989,0.42093398732263493,61.5
50,25,1337,0.4408704038251101,8.162361099507974,0.45065606845573564,56.8
50,25,7,0.41959298881094137,9.308167510870728,0.4227333812786013,60.4
50,26,42,0.30328903866453494,8.315578364487017,0.3203031094814094,61.7
50,26,1337,0.4601958844216331,7.07695812235018,0.4769453881326441,60.6
50,27,42,0.4581881294727712,7.0745069024670055,0.48168287417002476,57.1
50,26,7,0.43289442421956875,8.607996993897292,0.44746617241781667,59.1
50,27,1337,0.28728694005160504,9.082484980099814,0.30564025424940355,59.6
50,28,42,0.2562812211381506,7.440325554341814,0.28769569526971106,58.0
50,27,7,0.483726157225538,7.956868855563096,0.4935139233165742,60.3
50,28,7,0.13556430585826185,10.105296777314845,0.1427434282411027,59.3
50,29,1337,0.6045035317005176,6.551185128044658,0.6343153297232853,59.1
50,29,42,0.518060552350627,7.915133973134881,0.5226897377383782,60.4
50,28,1337,0.28379357212806205,9.0373890453575,0.29017041541971816,60.9
50,30,42,0.465875872239211,7.8197107384638445,0.47489083364875523,58.1
50,29,7,0.659506630431408,5.6417367128506415,0.6824035196765047,61.9
50,30,7,0.5805269671364637,7.639597800496456,0.5932906127605799,61.0
50,30,1337,0.24747856643127877,9.508225030466773,0.260978290456783,63.0
50,31,42,0.5081288939029786,7.468601702607953,0.5301489208130328,57.0
50,31,1337,-0.15087142863875222,8.925808528031803,-0.16420741133690053,57.9
50,31,7,0.4242393476990162,7.948105614036043,0.4309754621503839,61.3
50,32,42,0.200275433593463,9.445759695558051,0.21234303842065905,59.5
50,32,1337,0.3813415492531142,8.958309403279834,0.39643701908943374,58.3
50,32,7,0.3314532721415025,9.213011185344952,0.33822731128493566,59.9
50,33,42,0.4881707189985291,6.068600757173948,0.5130880024508663,59.1
50,34,42,0.46261587400453946,6.92890518684692,0.4871568963485296,56.5
50,33,1337,0.5151880219191951,7.661338210984176,0.5283133615528565,59.2
50,33,7,0.1434037749922832,8.834305238049318,0.15052615638267158,60.7
50,35,42,0.540698848454362,7.650193782985311,0.5692069233896746,58.2
50,34,7,0.32023623068525275,9.072682352498434,0.3357134715827989,60.6
50,34,1337,0.5415885182491221,7.624193082287921,0.5491498003404126,61.1
50,35,1337,0.40424639545676033,7.30024094204499,0.43456407200193414,59.9
50,35,7,0.34717527914249696,8.690269293639894,0.36306803198782894,60.8
50,36,42,0.6563233189556333,7.059245362447655,0.6658881812517676,63.5
50,36,1337,0.5131512425341036,7.33297417077015,0.522728184426829,61.8
50,36,7,0.43526512902612025,8.028883469140501,0.4575233345224752,62.1
50,37,42,0.33936086047310143,8.723923868975685,0.35250720128938307,60.2
50,37,1337,0.47098214491268586,8.986053089512946,0.4805027576069053,57.3
50,37,7,0.49697320461667166,7.756319241870598,0.50948592874877,60.4
50,38,42,0.44484063291163983,8.147877831363536,0.4580041030058957,59.4
50,38,7,0.2375559259988656,8.680133206276627,0.26922385132248605,57.7
50,38,1337,0.2801652738495621,8.077616567069366,0.3005679923053917,61.1
50,39,42,0.4808727364734134,7.06883340816196,0.511933315002656,60.1
50,40,42,0.6323596367293454,6.998852260981852,0.6421942492878439,58.3
50,39,7,0.30963916662468094,8.070213967202381,0.331152232270748,59.5
50,40,1337,0.5849037598807595,7.644373384781881,0.5904530361762939,60.5
50,40,7,0.41914610171028516,8.238013739881758,0.44086449351982876,59.5
50,39,1337,0.5395399205656938,8.307351390926149,0.5422702352191787,64.4
50,41,42,0.3750609069675779,8.243488054480462,0.39488139704052333,59.5
50,41,1337,0.5965153532966336,7.057827946040996,0.6048461237875628,58.9
50,41,7,0.30852936400068426,8.32245742263239,0.3143869688467239,59.8
50,42,42,0.3326218019645358,9.166169045799744,0.33775552019661714,60.9
50,42,1337,0.39620540894789785,8.878444235282444,0.3983065725602852,62.5
50,42,7,0.33731012626958196,8.92159657485806,0.3579805987900695,59.4
50,43,42,0.6743000797813745,6.140923771610323,0.7059488414970866,60.2
50,43,1337,0.49412538398409306,7.461699224411193,0.5234872498001453,57.9
50,43,7,0.15643886968566006,9.4880630033712,0.16386552225103387,60.6
50,44,1337,0.43643932969529264,8.47746721206233,0.4432271483893715,59.3
50,44,42,0.541251257009938,6.932439549428443,0.5587306142994605,62.2
50,44,7,0.4470450741446247,6.949011338797404,0.49398686174159945,59.4
50,45,42,0.49293704599629995,6.947671036592631,0.5083917733605597,60.6
50,45,1337,0.41201248886955544,8.31360521359257,0.42446738251313376,59.9
50,46,42,0.19098437963972695,8.580829738592508,0.20370992800802729,59.6
50,45,7,0.3960511356322162,8.800302456741088,0.4059598964498123,61.5
50,46,1337,0.2966177281764958,7.8781026449351,0.31835600908861583,61.4
50,47,42,0.4136923420490018,8.509397301241258,0.4416796996825902,59.4
50,46,7,0.3293239993760191,7.762090992719221,0.3525212083956098,60.8
50,47,1337,0.19810601898189703,8.892821071922205,0.21480774656142984,61.6
50,47,7,0.5103360338691383,7.9435791445623725,0.5230361113624736,61.2
50,48,42,0.28518350394897196,9.087604771458912,0.30127982088575894,59.6
50,48,1337,0.287982803602192,8.297461248821888,0.31653059419340535,60.4
50,48,7,0.46805667370172105,7.785863323943115,0.48992465984606465,61.9
50,49,42,0.4323586402228595,8.057791948210136,0.4417525695567583,60.8
50,49,1337,0.5772402325963114,6.265683073820393,0.6015875351559672,60.5
50,49,7,0.44577528255755383,8.06781167595268,0.4705043621132645,63.1
70,0,42,0.4275052474679706,8.940138665771473,0.4517004396060885,150.7
70,0,1337,0.4266886179935002,8.298908427754428,0.4432073813360637,149.9
70,0,7,0.5385738382292604,7.788159693157589,0.5525775040864462,155.9
70,1,42,0.5761597785414985,6.991442249304662,0.5949797486612044,159.7
70,1,1337,0.5388325526381993,7.7150207529384245,0.559313022140406,160.4
70,2,1337,0.49214901590678645,8.086583396282153,0.4996145656283439,156.0
70,2,7,0.3725006437812871,7.468503924469142,0.3908233756286356,149.2
70,2,42,0.5020813755090474,7.624472003273334,0.5168170206838857,163.5
70,1,7,0.48583103888286017,7.671097511759613,0.5003680346724992,165.5
70,3,42,0.4225369658443515,7.7258411563664335,0.4539628809293082,161.6
70,3,1337,0.5015953673453643,8.197255292008231,0.5194632898587516,148.7
70,4,1337,0.4954512302122715,6.98726921051477,0.5379251605684452,148.2
70,4,42,0.5889526715077229,7.2376788782995405,0.6016951656144286,152.2
70,3,7,0.4701515768597281,8.318565885200208,0.483956011737218,155.5
70,5,42,0.4699654862320812,7.396614761161553,0.48554140777789684,151.6
70,4,7,0.6465756336853257,6.235351596310301,0.6676950759639108,158.7
70,5,7,0.5876392502689244,7.2732725366821285,0.5978588641884626,148.7
70,5,1337,0.5037613967608747,8.389809559851482,0.5220473334064942,153.9
70,6,42,0.5105610657063668,8.383378361233772,0.5221554271367798,152.8
70,7,42,0.47902785312846485,8.180256565346555,0.4998291078556242,148.6
70,7,1337,0.5482004372992931,6.848007066564484,0.5726578749702177,151.2
70,6,7,0.5836427848918029,7.387052053145528,0.5985833107105105,159.1
70,6,1337,0.4579236396092848,8.13562131212275,0.47254095020586945,164.0
70,8,42,0.45867689226886627,8.623629658765973,0.46427686133155044,154.6
70,7,7,0.34326554450647234,9.62630327819186,0.3577941202709607,160.8
70,8,1337,0.5786627602768182,7.183102603323716,0.593819896716214,156.8
