sid,nl_i12_ap_lyap_mean,nl_i12_ap_lyap_std,nl_i12_ap_apen_mean,nl_i12_ap_apen_std,nl_i12_ap_freq_centroid_std_mean,nl_i12_ap_freq_centroid_std_std,nl_i12_ap_dom_freq_std_mean,nl_i12_ap_dom_freq_std_std,nl_i12_ap_freq_drift_slope_mean,nl_i12_ap_freq_drift_slope_std,nl_i12_ap_rqa_rr_mean,nl_i12_ap_rqa_rr_std,nl_i12_ap_rqa_det_mean,nl_i12_ap_rqa_det_std,nl_i12_ap_rqa_avgline_mean,nl_i12_ap_rqa_avgline_std,nl_i12_ap_rqa_lmax_mean,nl_i12_ap_rqa_lmax_std,nl_i12_ap_rqa_lam_mean,nl_i12_ap_rqa_lam_std,nl_i12_ap_rqa_tt_mean,nl_i12_ap_rqa_tt_std,nl_i12_ml_lyap_mean,nl_i12_ml_lyap_std,nl_i12_ml_apen_mean,nl_i12_ml_apen_std,nl_i12_ml_freq_centroid_std_mean,nl_i12_ml_freq_centroid_std_std,nl_i12_ml_dom_freq_std_mean,nl_i12_ml_dom_freq_std_std,nl_i12_ml_freq_drift_slope_mean,nl_i12_ml_freq_drift_slope_std,nl_i12_apen_ratio_ap_ml_mean,nl_i12_apen_ratio_ap_ml_std,nl_i10_ap_rqa_rr_mean,nl_i10_ap_rqa_rr_std,nl_i10_ap_rqa_det_mean,nl_i10_ap_rqa_det_std,nl_i10_ap_rqa_avgline_mean,nl_i10_ap_rqa_avgline_std,nl_i10_ap_rqa_lmax_mean,nl_i10_ap_rqa_lmax_std,nl_i10_ap_rqa_lam_mean,nl_i10_ap_rqa_lam_std,nl_i10_ap_rqa_tt_mean,nl_i10_ap_rqa_tt_std,nl_i10_ap_lyap_mean,nl_i10_ap_lyap_std,nl_i10_ap_mfdfa_h_q-3_mean,nl_i10_ap_mfdfa_h_q-3_std,nl_i10_ap_mfdfa_h_q3_mean,nl_i10_ap_mfdfa_h_q3_std,nl_i10_ap_mfdfa_width_mean,nl_i10_ap_mfdfa_width_std,nl_i10_ap_mfdfa_h_var_mean,nl_i10_ap_mfdfa_h_var_std,nl_i10_ml_rqa_rr_mean,nl_i10_ml_rqa_rr_std,nl_i10_ml_rqa_det_mean,nl_i10_ml_rqa_det_std,nl_i10_ml_rqa_avgline_mean,nl_i10_ml_rqa_avgline_std,nl_i10_ml_rqa_lmax_mean,nl_i10_ml_rqa_lmax_std,nl_i10_ml_rqa_lam_mean,nl_i10_ml_rqa_lam_std,nl_i10_ml_rqa_tt_mean,nl_i10_ml_rqa_tt_std,nl_i10_ml_lyap_mean,nl_i10_ml_lyap_std,nl_i10_n_strides_dfa_mean,nl_i10_n_strides_dfa_std
NLS157,0.055409933869440514,0.01432154679802514,0.8845985928518244,0.6185407922632652,1.8317083614503527,0.4242293563020186,2.804078905328686,0.4588497319406719,-0.034240978210597746,0.017075988984646608,0.1,0.0,0.5811296419835446,0.07688236602179233,3.46450306493018,0.8886215672929572,93.0,78.0,0.6128129864354014,0.11729152768512341,3.873219636751932,1.2054834940487114,0.05144785877111784,0.013847774490807464,0.758069587215104,0.536895134780002,1.287137314271257,0.4014165066589877,2.189116362241882,0.06905108386170156,-0.016937738622937994,0.0018165923989557674,1.1818444490658093,0.021087434157127882,0.1,0.0,0.7765021125194573,0.0783455069993475,7.33064099261029,3.6000629615895985,154.75,77.96914453807993,0.8065110073382254,0.09364267903348958,9.218034470923035,5.142459309752254,0.053756716051436046,0.016948408973682435,1.0602670058291703,0.15881731300933857,0.45341474939063775,0.07329571065264878,0.6068522564385326,0.11594629541229864,0.0663708152358119,0.027717618218233375,0.1,0.0,0.808950411385368,0.06494516256267573,8.842811538971379,5.1999025269832115,182.75,41.91882035553959,0.8547442739604181,0.05412520063770475,11.181231203115603,8.067121430739995,0.051643789124485674,0.011482764590591154,0.0,0.0
NLS158,0.04875444479888716,0.016951720174263583,0.3272295363203108,0.047627087816088515,2.449944261415416,1.5428843075395147,2.066450067550282,0.8826957594260852,-0.013896925359597592,0.008132846401453803,0.1,0.0,0.6776740048921504,0.07367133644651991,4.259941832400062,0.5956176956657224,85.0,53.0,0.748812541694463,0.013500111185234642,4.3539695525541005,0.29942194758662577,0.04714193772700717,0.01710067573562606,0.2841067137222128,0.18153430245006535,2.4320537206906137,1.3530361847971486,2.8615900921209367,0.02458933096614846,-0.007610692832665017,0.012982472001719828,1.7654682815575387,0.9604347662159484,0.1,0.0,0.7562864131643318,0.09530878510363583,6.95452313240494,1.470122457270789,179.5,38.265519727294965,0.8356637758505671,0.06376998500481455,7.783437638067348,2.133406258515219,0.0404207993140755,0.014983013963609968,1.1798139310446172,0.20418383220130606,0.6285108795258318,0.13023268262656207,0.5513030515187853,0.07711661461205828,0.05134966762390792,0.018534034614909174,0.1,0.0,0.7717478318879253,0.0662003618023695,6.521598543621603,2.131990162719358,183.25,40.84957160118084,0.84895263509006,0.04324143975437107,7.533143592771511,3.2296828873047443,0.06129658377842709,0.006458959717125458,0.0,0.0
NLS159,0.03796994456763166,0.01380002236513364,0.4549225660211951,0.04213908212257797,0.8292444669548977,0.2563247452947342,1.814856739738766,0.2288419295949381,-0.010927725994454386,0.002158958901011505,0.1,0.0,0.5735245719368468,0.13076717811874583,3.4435888890076285,0.019194282513407046,60.0,24.0,0.6227863019790971,0.051294196130753866,3.5114766888510562,0.06929726692289973,0.059995211445187296,0.013620793734464742,0.4021628046439536,0.14674319367220126,1.3240919228213741,0.28731897136378326,2.5636849859868414,0.10512300538706576,-0.003079772711982478,0.023182547527142803,1.2608245448382502,0.35527487026996624,0.1,0.0,0.6724794307315989,0.1354122117116498,5.245895338408729,1.1157139100166247,172.25,60.80039062374517,0.7641405381365356,0.11466554709486951,5.618485379619566,1.3053309066405148,0.0351076159929149,0.013828544492118051,1.0821636424127596,0.13915892510713382,0.4571686728084487,0.048285279744152775,0.6249949696043109,0.15416316958817144,0.06145062358998137,0.027828183279073652,0.1,0.0,0.6855992884144986,0.05601042252486931,4.6703363880022,0.8276794545857115,167.0,58.467939932923926,0.7810640426951301,0.05813957600322271,5.283880102470067,1.3814368615040389,0.07470878725217886,0.009914146251225232,0.0,0.0
NLS160,0.048663006676065754,0.013485300124334687,0.3570910595363014,0.06311387651171124,1.7820711067451551,1.073095870402784,2.2812017965279487,0.8861655482740162,-0.026713897334121082,0.0099517882122114,0.1,0.0,0.6917722926395375,0.09739381810095621,3.940400591099074,0.6029218177497586,87.0,15.0,0.7449588614631977,0.06272626195241271,4.44567868543759,0.8259613726175619,0.04100336027267425,0.014505887121244978,0.2698304430993655,0.12311915568301553,1.6370632468875324,0.8903982249661524,1.5573163144296531,0.4901186029851893,-0.0043208216392109835,0.02137242479803686,1.536570583991629,0.467209685418156,0.1,0.0,0.7748365577051367,0.10808190582354578,7.249506988949684,2.5481434553617572,192.0,58.99576255969576,0.8359706470980653,0.09095319219266944,8.821146221713011,3.261448657310287,0.06103683613055372,0.0028518138846462464,1.1600752828064735,0.10319186365426468,0.54647649720941,0.11840513742696424,0.6135987855970635,0.08383368629840487,0.06634210511691696,0.020573472815747975,0.1,0.0,0.8007471647765176,0.06838852052615509,7.1089392398613205,2.0246797980973463,195.0,60.108235708594876,0.8492939737602845,0.07151340060629277,9.248773635677557,3.5052199028300466,0.06346747191867871,0.006285828910332963,0.0,0.0
NLS161,0.06315890633701818,0.001972993543172416,0.1711989421158086,0.0015239933222701701,2.857018969302805,1.0020725264555446,2.048718244503201,0.012700258879546622,-0.019997589495984867,0.03359173134704004,0.1,0.0,0.7898510117856348,0.018092061374249513,4.412946998687568,0.33947282028381265,161.0,28.0,0.8212163664665333,0.027402712919724237,5.27511818504372,0.3792408501011857,0.029176428977734016,0.013821350358354067,0.13442601359652667,0.025227788195567417,3.62520621838542,0.3613373669433124,0.7817620106898374,0.019169914221285556,0.0015778633864532814,0.024241103128041862,1.3222527749668846,0.2594847926892424,0.1,0.0,0.8144118301089616,0.024766402467350623,5.210816934727845,0.9176596714189557,165.75,27.42603689926782,0.8513420057816321,0.03365949615149005,6.351696482691336,0.9223436173685015,0.08896267113336631,0.011537136947878205,1.203163689350792,0.09226739819800749,0.4991438781976072,0.10948192982137694,0.7040198111531848,0.059530193836942066,0.08383614963185988,0.016615354404663295,0.1,0.0,0.8449966644429621,0.01442635458518016,4.837621819213036,0.3879811953655021,170.75,33.16907445196504,0.8839259506337558,0.006412966458330023,5.970110627006036,0.44955029762070225,0.05149037131493264,0.008979252092269343,0.0,0.0
NLS162,0.032406367483351864,0.010873324472147667,0.21919446922556346,0.04066226605108046,1.2677835836592521,0.5303201160673742,1.745199347891216,0.5138008895983945,-0.00915995666743608,0.007839722353955794,0.1,0.0,0.7322125861685568,0.034182788525683794,5.937205617120791,2.1149183311656854,143.0,92.0,0.7705292417167,0.03428285523682456,6.363366987225067,2.6874482573483047,0.03896511073643513,0.02974684704999317,0.16846813626432028,0.001887932415061952,1.6256059893131636,0.878941417241525,2.512688854904555,0.31868085308219407,-2.894065281646742e-05,0.016397937716746663,1.2985616598783194,0.22681244208987028,0.1,0.0,0.7610406937958639,0.037556930564700844,8.114928245169668,1.6534616168207412,231.25,38.290827883450106,0.8478619079386258,0.02551889582469884,10.209146833326596,2.557613201043243,0.04084072007114995,0.015925759620847635,1.0797871888811703,0.1464272472004863,0.51215768580703,0.1298945756017684,0.5676295030741403,0.13289365631804462,0.05772272433724072,0.027438450976904578,0.1,0.0,0.8315432510562598,0.0673411189472763,8.649152951663666,2.83461485201004,239.5,34.311076928595526,0.890413609072715,0.040149582593728604,11.765729732628456,5.189094328498023,0.06355205742597934,0.00650544967998694,0.0,0.0
NLS163,0.04561437738862542,0.02102599455501887,0.25578972632574204,0.027203789052102023,1.33401644367716,0.2618165914895424,2.3506597936437372,0.20809331410098952,-0.002558368163378327,0.0014808693431917065,0.1,0.0,0.7000044474093841,0.11317767400489215,5.603983479045196,0.28287294997238277,162.0,46.0,0.78237046920169,0.05537469424060487,6.335010706926447,0.12409843822322886,0.07027895166322402,0.0045858681008750235,0.15496651167482683,0.048957973792519274,1.5270595235949969,0.5746337380000142,2.562054718246174,0.5502140709337255,0.030405288412808703,0.01959438380982753,1.7720171186125306,0.38428030648185074,0.1,0.0,0.7585034467422727,0.1145402548493363,10.319430816692947,3.814458884313472,214.25,70.20817260120079,0.8420802757393817,0.07379675311608795,12.333415201789899,4.860160263854275,0.046214957621707686,0.02101886747441368,1.1102868856583419,0.22327541359084968,0.5250987309780506,0.12126082648205636,0.5851881546802913,0.12084508936637177,0.06034090294853951,0.02649903851273691,0.1,0.0,0.784205025572604,0.06430069051581411,8.275040327859221,1.4693962532583915,249.5,71.48601261785413,0.8569568601289749,0.04833887974415995,10.526066594362941,2.9355224482271622,0.05854900055794922,0.006142802061424129,0.0,0.0
NLS164,0.03804293197903934,0.029494649105028036,0.44364191498404576,0.07395604832697006,3.4061647699427384,0.2756116111244069,2.6716855350010293,1.053849402115623,-0.08322859417782412,0.0529018096131099,0.1,0.0,0.5954814320658217,0.02130309094952193,3.8802605873030354,1.0818425720481828,77.5,60.5,0.6674516344229486,0.05653324438514562,3.9200430803827464,0.8390050398300817,0.028772159083090488,0.025415819297360524,0.3142625573911249,0.073903955473339,2.854832395537386,1.3128216065014986,2.314699515749157,0.2568099502093155,-0.004623279251903353,0.029423981617818833,1.552915232442009,0.6005253317033048,0.1,0.0,0.7454792083611297,0.1068815651566246,7.36305968580904,2.762683687181263,231.0,81.35416399914635,0.8339693128752501,0.07004927527192772,8.923696939261312,4.38503929104292,0.049137906564965174,0.022947665095431388,1.1050969350120678,0.1448247907229825,0.629896099334748,0.17527277283858306,0.47520083567731985,0.12989079273736032,0.03927474230555524,0.02057219434928902,0.1,0.0,0.8013164331776741,0.08926041531515694,7.6629813821952215,2.502678597877965,230.25,94.6107155664727,0.8696697798532355,0.06049092332334982,9.661424656733567,3.743799120119615,0.0719934352749158,0.009532048276481738,0.0,0.0
NLS165,0.07645012411623867,0.0019370223293407804,0.23898483432871942,0.02181628056256439,1.28973862777459,0.49811958876321283,1.8825024147272047,0.3285160531948673,-0.011657190350526779,0.002015445988780777,0.1,0.0,0.8077785190126752,0.062214809873248844,4.7646149480120625,1.0366306035893615,116.5,9.5,0.8151812319323994,0.07504780965087837,5.631393083878984,1.177042290270676,0.040824945674157974,0.011299326415032167,0.17817896301021363,0.03537932238546254,2.4469910631476157,1.4741497687182221,1.1155163408322557,0.5913357915924625,-0.04841629072158747,0.04231151126641411,1.3710047582780662,0.1497872606376578,0.1,0.0,0.7409584167222594,0.03463842999899044,5.401638370730234,1.6962153870493648,193.75,67.52175575323852,0.7834867689570825,0.02617016502173052,6.645158592856593,2.034541173500152,0.06086045257468737,0.02186947721707212,1.1964202858110702,0.04862908934246011,0.4531473692831937,0.1695958193812921,0.7432729165278765,0.18381757472161342,0.10307472334885993,0.05204947613085512,0.1,0.0,0.7791283077607294,0.02904452843037705,5.082386988978678,1.0203432105913222,202.75,72.48232543179061,0.8207293751389815,0.013356958364888281,6.136238429236821,1.3919860947110354,0.05862601354319208,0.004366423009126433,0.0,0.0
NLS166,0.04702574576258209,0.009261267166351332,0.30257089637603035,0.14568421052571315,1.665637587126346,0.5492717349258989,1.6028085548232265,0.6795165845233216,-0.04760195860762636,0.0252589992749911,0.1,0.0,0.6849810985101179,0.0390126751167445,5.305146116192477,1.9131224455807074,157.5,115.5,0.7466866800088948,0.020905047809650856,6.116388573826419,2.4096698167283406,0.04912174687697309,0.020762743446067478,0.3095244927487145,0.1675031531502614,1.317138556016973,0.766247030314309,1.8703688801508922,0.3562631109941541,-0.005431651914774254,0.00908456567200208,1.0221767574372191,0.0824930498881723,0.1,0.0,0.7762352679564153,0.11213662767799186,10.918619914879383,4.04004436609641,279.25,37.05654463114444,0.8530131198576829,0.07492951385262386,14.070417159094772,6.762896615000573,0.058152833554828365,0.004351441610971675,1.1046977758436547,0.10464552966582115,0.4918348498961174,0.03840585706689347,0.6128629259475373,0.07714202512073594,0.0647257084500352,0.0167672363597272,0.1,0.0,0.7918123193239938,0.09802860487359072,10.743607683092856,4.929694407525815,280.0,38.05916446797013,0.8666666666666667,0.06659201728090745,13.869408038854925,7.868390806269084,0.06678755329840147,0.0065748312022126,0.0,0.0
NLS167,0.06074795786289438,0.00018170458707726656,0.4117652827359015,0.11429489839366433,1.1290326823014158,0.29753069187268455,1.5504527219301232,0.13795116825985165,-0.012339701503282889,0.027155803823055977,0.1,0.0,0.6553168779186124,0.0658127640649322,4.662071487792021,1.1853786621991564,93.5,55.5,0.7107271514342894,0.002828552368245474,4.8270182329328994,1.2711573656987998,0.033877320614494756,0.009921346711944097,0.22030926296535747,0.06711605757376066,1.5604022662924637,0.8690558611124433,1.6268295759897091,1.3331853149476511,0.0028624550891876268,0.009999000160632009,2.234456961860131,1.1995085314842762,0.1,0.0,0.6860017789637536,0.061122260642200735,5.95178546926657,0.493589267882186,181.5,26.119915773217954,0.7723826995774961,0.03821760161134685,6.261601853173225,0.4139838631105823,0.055799499159094705,0.0032876925019774844,1.1878626937615941,0.07767949010304649,0.5201493377946415,0.11991759031750648,0.6677133559669526,0.11131554233136845,0.0761752487029748,0.025549810014640597,0.1,0.0,0.7392394929953303,0.02658613120551417,5.43589313606662,0.11169843846543302,194.5,21.569654610122992,0.813680231265288,0.014574156140712008,5.8588392088161125,0.4348757784828616,0.04278805898612162,0.005901237898534224,0.0,0.0
NLS169,0.04690751167439236,0.028190105557393225,0.29359544660064785,0.1111231235424969,4.072573036374877,0.31502288861904937,2.4079597085590567,0.10459570770271265,-0.1278288452663936,0.0758668545140708,0.1,0.0,0.693426728930398,0.03353791416499885,4.602014739189364,1.5049119588604003,84.0,58.0,0.7680142317100289,0.05953302201467647,4.957113714940594,1.4867843318802947,0.03693019813944921,0.01937931486477939,0.17137262599794667,0.04404665269538152,3.5473773557545716,1.554860041449037,1.7956380797669589,0.6509742744064988,-0.07578103049959432,0.02187977665771754,2.01282921166184,1.1657726057490552,0.1,0.0,0.8538114298421169,0.07531491769118044,12.189150178127997,4.081611256730359,247.5,72.73410479273117,0.9009328441183011,0.0448290783261308,15.411153000732625,6.173533746979408,0.05761441575856811,0.013636361157159391,1.1613392443190813,0.13742324594814082,0.5691194325503325,0.17423721635494732,0.5922198117687487,0.08304168693777858,0.06320684472051101,0.019065843306659874,0.1,0.0,0.8300956193017567,0.03966205847625416,9.779204371469476,3.146830008785738,259.25,81.94929834965032,0.8881387591727818,0.026055049662711133,12.537473014175438,4.760033132767081,0.06577767125553485,0.005383229287782002,0.0,0.0
NLS170,0.036365502717726345,0.023294078194780056,0.7867346048457993,0.2517431099294913,3.131795805133713,2.4466957074765725,2.604192178172931,0.41771419829186995,-0.05340590637083929,0.06183663309039492,0.1,0.0,0.5299266177451635,0.03888814765399154,3.533035692308104,1.0583629291738026,55.0,40.0,0.6162997553924838,0.07956860128974869,3.777724892259102,1.071077363776102,0.03323659092174927,0.0181913161435921,0.26228455587165117,0.16988428554764973,3.3885300935794334,1.9103374637852264,2.3809169544497846,0.5912126400113187,-0.05796728464849414,0.060610036143690774,6.238412919776547,5.000490506954456,0.1,0.0,0.8258928174338448,0.15186741375183016,14.637690194127746,7.94441818237895,252.5,108.6427632196457,0.882108072048032,0.10935686162729859,18.518889432649605,11.037286344163876,0.03854569571425482,0.017833964382280243,1.095627762908891,0.17540071015174374,0.45815318807243544,0.08154198385606178,0.6374745748364554,0.13062326387081505,0.07385935369873282,0.03333387862058346,0.1,0.0,0.8062263731376473,0.05920311423689592,9.525804049038582,3.2828033327419033,257.25,106.58418034586559,0.8754291750055593,0.04482224541572016,11.750781857166867,4.12812871149246,0.052561004651256335,0.032187309782775585,0.0,0.0
NLS172,0.021732093858074963,0.0163070825329939,0.36810897392697317,0.042470522454584714,1.9804288242499315,0.4887392170067517,2.0112114720955625,0.3587984637952769,-0.06925240645404737,0.03238055599019117,0.1,0.0,0.7263731376473204,0.02319323993773631,4.8126803273484695,1.6452858003241495,142.5,115.5,0.7534022681787859,0.09292194796531017,5.076667082467664,1.9841469875111863,0.02230861043919918,0.019352289850998943,0.21841973502567869,0.07887074224447362,2.030916562466404,0.8634471997818821,1.353147397406369,0.6015215554810133,-0.02090893629715045,0.020572407215812768,2.0187716779035383,0.9234172136013536,0.1,0.0,0.8299332888592394,0.07438441021973692,9.352237806158396,2.82325393845041,254.5,45.32935031522071,0.8887914164998888,0.040379825740916565,10.59397562774052,3.9701286877282906,0.043004060033371205,0.01577128883472204,0.9748583171855872,0.14699445187111404,0.6155450065533721,0.2095736998585853,0.3593133106322153,0.08449421309233043,0.020790243538305792,0.010575307571997847,0.1,0.0,0.8391572159217255,0.05246566471229094,7.372279671981376,1.5954306245310148,260.75,45.8877707020073,0.89158216588837,0.03126196842794473,8.565930795108795,2.4013379223125897,0.06498410512318598,0.019442388641557166,0.0,0.0
NLS173,0.030758678830958758,0.018065421496114748,0.4286095195046944,0.016202458811714976,1.4901267651812442,0.4769102040149116,3.1871475418291473,0.32338058039219253,-0.04182157432640884,0.002363958867351759,0.1,0.0,0.6741872359350678,0.05186124082721816,3.3982262214157286,0.14872550152348007,100.5,47.5,0.6694974427396042,0.05888147653991549,3.6702403606987124,0.06314160337532759,0.018496311005228246,0.032448340265939346,0.23881658039107662,0.07861348559456637,2.047721786388495,1.0258305954769875,1.4359465996525946,0.4827830476136036,-0.029772428016590944,0.018839547057406713,2.037878258167943,0.7386722128539114,0.1,0.0,0.8027218145430286,0.11944841608684514,15.860501832699702,14.68074677037759,223.0,46.866832621801954,0.8317055814987769,0.13513182361667755,19.111699744563914,18.302960183092083,0.03987146842023452,0.016673905955566518,1.168140366112427,0.21573426953455996,0.4939707741495767,0.022858387915601738,0.6741695919628504,0.21586483655587316,0.08707054136233291,0.05331977066160043,0.1,0.0,0.7763420057816323,0.07259241114071835,8.382507464435191,5.040131107529253,229.25,52.27033097274208,0.821572159217256,0.09371866750673323,10.46533202253635,6.831848532307369,0.056234063962765556,0.015362913456023218,0.0,0.0
NLS174,0.04109183017930065,0.0037155990598532196,0.5184547223888077,0.069239504673965,1.69855251018473,0.40863716678110173,2.1627272570605998,0.11147154178113294,-0.014373262040704092,0.01587516803467598,0.1,0.0,0.7281387591727819,0.03325772737380478,3.63820494738815,0.24881712145210066,54.0,1.0,0.7471581054036024,0.03784967756281965,4.160945979624442,0.23923849462395008,0.046275627390746546,0.04109832639245184,0.5530032961991644,0.0720309219513289,1.5814213561468888,0.326665330938785,1.4665837065091014,0.5776862805460551,-0.01716012499809494,0.0007746798933226055,0.9371161491787516,0.0031431358277373422,0.1,0.0,0.7953324438514566,0.06998584898670854,6.55184005120209,2.2232729733311496,163.0,71.76001672240608,0.8322959750945075,0.07685356118504513,8.66036008346191,3.4824256546799446,0.05495666054415606,0.01166693979409537,1.0744340399812473,0.13017544549997728,0.5206447696957339,0.0568182966776906,0.5537892702855133,0.0808939953888558,0.05216607409638817,0.019423058021478454,0.1,0.0,0.8073360017789637,0.03661162261040519,5.12309409698933,1.0975685622725075,189.25,44.23446054831007,0.831960195686013,0.05287850850497233,6.530898550648093,1.9643671990897826,0.07267945324103428,0.011722900503288076,0.0,0.0
NLS175,0.06665913064094661,0.014004601918518121,0.5068349167677737,0.15541637849043924,1.2862555840657195,0.37510570942190546,1.8928211715616712,0.263562249581098,-0.02081296497468087,0.0005146923649416608,0.1,0.0,0.6437847453858128,0.08356237491661112,3.4629062238552804,0.10309613103547877,48.0,4.0,0.707367133644652,0.044729819879919974,3.672941660488439,0.22807333374454863,0.050654621089792316,0.010523789971576693,0.3912086516557255,0.1294017815308642,1.301060954540645,0.20360398949427738,0.9813773543288489,0.1991625980507447,-0.009908357419367795,0.020401615254927237,1.3071742336622703,0.03510734248481617,0.1,0.0,0.7871870135645986,0.13453489168874497,11.623607527085563,5.349191747174695,211.25,114.77015073615613,0.8496397598398933,0.10981960851921377,13.080270099471814,6.036244876319258,0.05182894214449675,0.010359622741716711,1.024170254316536,0.14221831150285308,0.4489032703412255,0.0596509021225313,0.5752669839753106,0.1080913740320614,0.05651465258554906,0.02269560762961556,0.1,0.0,0.7961329775405825,0.0636874565561512,8.14914228703254,3.1866657665212865,216.25,109.55449557183859,0.8666455414720925,0.053212292085848975,9.426357099365458,3.9203581726335965,0.0512157927388045,0.016334716243202433,0.0,0.0
NLS176,0.02072969198561607,0.007387827885419213,0.2922134341669633,0.13595813975444,3.3970221019209244,2.4857593479869595,3.8132625364307753,2.014805398741517,-0.008756931596287341,0.09721885085279344,0.1,0.0,0.7739737602846342,0.02796531020680454,4.713666388373358,0.41223509066343444,106.5,56.5,0.8249788748054259,0.02066933511229707,5.385290595447334,0.4851632483316104,0.01818235716713453,0.02500524121699799,0.2647270310316092,0.15097800585880827,3.606002869348509,2.8612600609197942,3.6446017600853224,2.761877763232296,0.0863540192904664,0.07607218260193686,1.2018367954337592,0.17184789483193152,0.1,0.0,0.8443562374916611,0.06140646200352877,11.347978794483836,4.149097926103792,225.5,61.07986574968874,0.9003758060929509,0.0347854046787858,12.595851921128876,4.9530585085815355,0.04983985751991178,0.02139627996647985,1.0923496110043147,0.16506469483403396,0.45375979824412804,0.08531104094145385,0.6385898127601868,0.10383797877067026,0.06769244971027598,0.023007542676500726,0.1,0.0,0.8020724927729598,0.044019184231071616,6.762557650181273,1.295697940918101,234.5,61.516258013634086,0.8783711363130977,0.031083804729157203,7.951326286792934,1.9584505885832928,0.06364085951346803,0.015746102163034837,0.0,0.0
NLS177,0.024811677550983353,0.016364650223875836,0.257404692836427,0.14421663131538764,2.088332288954939,1.1886335114724498,2.0837432829826863,0.46762100863857636,0.01404924757476859,0.03327797874487686,0.1,0.0,0.7348187680676006,0.02281521014009341,3.751807047372684,0.06402486733029966,129.5,78.5,0.7393862575050034,0.04429619746497664,3.9092174408543787,0.05084728261012472,0.04652288777699249,0.022898073160683232,0.19017064851716423,0.043758367500692424,1.8962406018662419,1.0335576061639142,2.5992966940670312,0.27590752545374864,0.017236493821615087,0.028144218166421178,1.2449644491501286,0.47188680337323274,0.1,0.0,0.8237291527685124,0.06659624332055814,9.402268995139098,4.111871562882052,227.0,50.60632371551998,0.8482643984878808,0.0898231688074427,10.660261451985502,4.699557396183307,0.03559129987465853,0.005435759171992013,1.0965764617634046,0.05310097933208294,0.7232952177066816,0.175191024332189,0.3732812440567229,0.12389940891223981,0.024848029180796132,0.015846635821728176,0.1,0.0,0.776304202801868,0.038934797127653235,8.166391019902743,2.773087614708444,246.75,65.42314193005407,0.8238403380031132,0.06469303361868757,9.790145144907658,2.926475057477842,0.07021484850984203,0.010557733084475527,0.0,0.0
NLS179,0.051885718532576675,0.02088645001198559,0.1950753400725267,0.02776313896410597,1.8151342349442645,0.7377121777140183,1.865803971866941,0.08970682199645585,-0.04123328464725154,0.011520260376144766,0.1,0.0,0.7797020235712697,0.07104291750055591,5.27556434536546,1.0610594786705807,192.0,51.0,0.8189570824994441,0.0558794752056927,6.449509470380082,1.3101355000341188,0.03718350243933439,0.030132971849106235,0.18403674001555842,0.06982322875971375,1.865843607242859,0.6467890136971488,1.813342807110769,0.03618994056518543,-0.020249228547644507,0.016249804595157496,1.1713540177030624,0.2935532359898221,0.1,0.0,0.8647231487658439,0.09551139108471836,12.288777222041647,4.845635583464298,262.0,97.02061636580135,0.8996386479875472,0.08139452522167553,16.976801008925175,7.317760990241115,0.08459301763684422,0.03261680942578116,1.2158793202313247,0.20545148826200307,0.5268343410379213,0.18132558965653842,0.6890449791934035,0.13561826277321548,0.08674363063608476,0.03868369663469663,0.1,0.0,0.8325528129864354,0.07494232662041836,13.14397237025421,6.86677949723495,267.75,103.0955260910967,0.8844140538136536,0.06382791459695954,17.187867723050797,9.184983422849545,0.06596301457799923,0.015730060772490825,0.0,0.0
NLS182,0.04449892995852328,0.013470300080270092,0.25122506728168603,0.044822100617617336,1.6372270925498105,1.003989425144553,2.01657105289822,0.3085765940508943,-0.03137942730581868,0.01280327356218338,0.1,0.0,0.7879208361129642,0.08311318656882366,5.729050309352422,0.017414263858108292,131.0,44.0,0.8446408716922392,0.04655770513675783,5.920908211809113,0.35193573873087747,0.056169819341678404,0.0008048247545957739,0.20254303118224892,0.030214622419096615,2.2828179596541984,1.1862808873154453,2.127963260909479,0.4952127023054097,-0.051341835641175074,0.016475479140181645,1.2348209966523793,0.03709063898541831,0.1,0.0,0.8548432288192128,0.09566634716193684,12.47330112136913,7.261581709894111,215.75,55.45888116433652,0.8960262397153658,0.06526643963281742,16.80313462691451,13.907699925028288,0.040253047549697885,0.01086172117816628,1.2620935176020025,0.13852691736937395,0.6399370186814921,0.15312177978218772,0.6221564989205105,0.030273779323552102,0.06955244819165761,0.010114037643778275,0.1,0.0,0.8173849232821881,0.09013701045960516,8.756943813597527,2.7782059283721177,222.0,49.16299421312742,0.8771169668668001,0.06108707135571606,11.660509976802361,5.443593589492127,0.06610916048675813,0.008605565021604426,0.0,0.0
