sid,task,recording,i11ms_Lshank_AP_w2s_mean,i11ms_Lshank_AP_w2s_max,i11ms_Lshank_AP_w2s_p95,i11ms_Lshank_AP_w2s_count,i11ms_Lshank_AP_w4s_mean,i11ms_Lshank_AP_w4s_max,i11ms_Lshank_AP_w4s_p95,i11ms_Lshank_AP_w4s_count,i11ms_Lshank_AP_w8s_mean,i11ms_Lshank_AP_w8s_max,i11ms_Lshank_AP_w8s_p95,i11ms_Lshank_AP_w8s_count,i11ms_Rshank_AP_w2s_mean,i11ms_Rshank_AP_w2s_max,i11ms_Rshank_AP_w2s_p95,i11ms_Rshank_AP_w2s_count,i11ms_Rshank_AP_w4s_mean,i11ms_Rshank_AP_w4s_max,i11ms_Rshank_AP_w4s_p95,i11ms_Rshank_AP_w4s_count,i11ms_Rshank_AP_w8s_mean,i11ms_Rshank_AP_w8s_max,i11ms_Rshank_AP_w8s_p95,i11ms_Rshank_AP_w8s_count,i11ms_Lumbar_AP_w2s_mean,i11ms_Lumbar_AP_w2s_max,i11ms_Lumbar_AP_w2s_p95,i11ms_Lumbar_AP_w2s_count,i11ms_Lumbar_AP_w4s_mean,i11ms_Lumbar_AP_w4s_max,i11ms_Lumbar_AP_w4s_p95,i11ms_Lumbar_AP_w4s_count,i11ms_Lumbar_AP_w8s_mean,i11ms_Lumbar_AP_w8s_max,i11ms_Lumbar_AP_w8s_p95,i11ms_Lumbar_AP_w8s_count,i11ms_Lumbar_ML_w2s_mean,i11ms_Lumbar_ML_w2s_max,i11ms_Lumbar_ML_w2s_p95,i11ms_Lumbar_ML_w2s_count,i11ms_Lumbar_ML_w4s_mean,i11ms_Lumbar_ML_w4s_max,i11ms_Lumbar_ML_w4s_p95,i11ms_Lumbar_ML_w4s_count,i11ms_Lumbar_ML_w8s_mean,i11ms_Lumbar_ML_w8s_max,i11ms_Lumbar_ML_w8s_p95,i11ms_Lumbar_ML_w8s_count,i11ms_n_freeze_events,i11ms_total_freeze_s,i11ms_max_freeze_run_s,i11ms_mean_freeze_s,i11ms_wp_ent_mean,i11ms_wp_ent_max,i11ms_wp_ent_std,i11ms_full_stride_n,i11ms_full_stride_dur_cv,i11ms_full_stride_dur_p95,i11ms_full_stride_dur_iqr,i11ms_full_stride_amp_cv,i11ms_full_stride_amp_iqr,i11ms_t0_stride_n,i11ms_t0_stride_dur_cv,i11ms_t0_stride_dur_p95,i11ms_t0_stride_dur_iqr,i11ms_t0_stride_amp_cv,i11ms_t0_stride_amp_iqr,i11ms_t1_stride_n,i11ms_t1_stride_dur_cv,i11ms_t1_stride_dur_p95,i11ms_t1_stride_dur_iqr,i11ms_t1_stride_amp_cv,i11ms_t1_stride_amp_iqr,i11ms_t2_stride_n,i11ms_t2_stride_dur_cv,i11ms_t2_stride_dur_p95,i11ms_t2_stride_dur_iqr,i11ms_t2_stride_amp_cv,i11ms_t2_stride_amp_iqr
NLS176,HurriedPace,NLS176_HurriedPace,0.9000308302889265,3.536294502543595,3.093123984286576,5.0,0.8028403576744304,3.5459432442625456,2.5963356312564763,6.0,0.5245801659133741,0.6253661574437105,0.611436561292359,0.0,1.31115763087582,11.341111778100998,3.464826627632803,8.0,1.0463611721179114,5.253623992782748,3.2746237803850287,6.0,0.727487024128836,1.020793246409102,0.7790950970532122,0.0,0.7324979519979595,8.087464938290427,3.026801365312346,4.0,0.39955383144633294,2.5913789444604123,0.9935922957868701,1.0,0.2623653662771792,0.31839131577082996,0.3096782257576729,0.0,2.148292825507406,9.434661187538868,5.144969283448477,26.0,2.031026779839287,4.909990368404637,4.355664536982284,24.0,1.909321406067058,3.3671604052185407,2.98971887211257,16.0,3,25.0,15.5,8.333333333333334,0.8019373971933549,0.8751762949769222,0.05850933007365562,24.0,0.15532928498944984,1.2109999999999999,0.09000000000000008,0.2943832344182181,1.3773994999999997,8.0,0.20611629063406112,1.0769999999999997,0.18999999999999995,1.1111968883372014,3.3462085000000004,9.0,0.18032060930652388,1.196,0.22999999999999998,0.2946668223989679,1.3016679999999994,10.0,0.157942280240943,1.2045,0.03499999999999992,0.31486257289623854,1.2688292499999996
NLS176,SelfPace,NLS176_SelfPace,2.9310103571155297,36.40686624901973,12.819699791509347,19.0,2.519001040935905,17.187067601146158,13.591023326563397,17.0,1.711416744807537,11.63239739325675,10.143215865187397,10.0,4.149287211469992,58.598514026723414,27.503655432721665,20.0,3.38278009144361,41.542232509910995,16.29818614282612,18.0,1.970621809800985,16.753289742163286,11.446837361282011,11.0,1.362597111453174,24.324039110773963,3.3037027864309083,12.0,1.143905121047787,10.17379709469927,5.613341035587886,9.0,0.8167024321008944,4.732095650172729,2.8851612136805094,7.0,1.570611418379871,5.439605760035383,4.619695213140045,26.0,1.5416918528092738,5.296636758201949,3.725499157563216,25.0,1.3051931634565974,2.864306797698104,2.3668647596645513,12.0,2,41.0,28.5,20.5,0.8792410639097059,1.067026589697572,0.187785525787866,33.0,0.47560629104179125,2.327999999999998,0.24,0.554480712603214,0.936178,11.0,0.70257406689214,2.585,0.32000000000000006,0.7100578221393962,0.16446099999999994,12.0,0.194994097573049,1.3074999999999997,0.08250000000000002,0.31492005663762135,0.92900925,12.0,0.14019571460515948,1.3835,0.12250000000000005,0.23096313877535332,0.7051612500000002
NLS176,TUG,NLS176_TUG,4.302549686286825,33.939595997347055,24.081817166881418,27.0,2.4893844965613288,27.643318681635645,13.05402738584497,16.0,0.4964612809816079,0.6521483255771882,0.6304796049943512,0.0,3.483029804690696,32.02417029751952,13.232748144576,27.0,2.0662386542787563,27.624784117866273,6.657643533815274,15.0,0.8280913580014786,1.5331049569586301,1.275557721529218,0.0,1.1728903874393932,19.30643132597216,5.551849163163171,8.0,0.6190567692168001,6.981961289711814,1.2521559500844814,4.0,0.3257338767535769,0.51809906871966,0.49037647266872747,0.0,1.2774949205017092,4.892420164474231,3.7705535972043887,19.0,1.238254117993431,3.0753197670437715,2.5985593682486874,15.0,1.2795183109359691,2.4505876368061954,2.1267448814574146,5.0,5,37.5,11.0,7.5,0.69673163558805,0.9957998603747533,0.20219074914846719,46.0,0.3714011301331447,1.49,0.42000000000000004,0.8088116289699684,3.02073075,12.0,0.33987558406437113,1.589,0.6724999999999999,0.8291288125927295,3.19460925,13.0,0.3554675553146022,1.484,0.7599999999999999,0.7233973153527624,2.687843,17.0,0.339379734702504,1.1879999999999997,0.4,0.7319853051580704,2.952515
NLS176,TandemGait,NLS176_TandemGait,1.4617233355601627,13.844537970960653,6.605161352836484,8.0,1.101925204976122,7.591840986088294,5.358214294495788,7.0,0.37913693284105343,2.2425717247498973,0.529116659887874,1.0,3.329328230551513,29.08267460509605,18.48931361663977,12.0,2.6205438611285756,17.942612516928552,16.38103782706846,7.0,0.47545768010251155,1.4736481511184019,0.9907040089107262,0.0,2.227976632453782,11.679038967997935,6.87350109922574,16.0,1.6449539345839341,6.004462208445033,3.453929349768918,12.0,1.3836177152938764,2.1836479542455622,1.9022589612536078,1.0,0.7706096110437017,7.600979144968549,1.7057295089920912,1.0,0.717559925958541,2.3588275780881247,1.671096806731161,1.0,0.6394775396754431,1.3009947819924699,1.099333282494828,0.0,4,19.0,8.5,4.75,0.41014217558530747,0.6116036788231848,0.1321559672285542,15.0,0.3520516193003109,1.7079999999999995,0.5599999999999998,0.6109771052176552,1.0520939999999999,4.0,0.39983382310874255,3.0389999999999997,0.835,1.0757625129297947,0.42880799999999997,6.0,0.30119101857570885,1.7725,0.5325,0.4458702722584724,1.686664,4.0,0.18792791084740015,1.536,0.3799999999999999,0.54481870822637,1.2307797499999997
NLS177,HurriedPace,NLS177_HurriedPace,0.9117688757249562,4.501771430077112,2.9939170949675527,8.0,0.6592336010047398,3.567718933288953,2.1702729170268737,4.0,0.42667625403212067,0.5345522999664715,0.5188858927577423,0.0,2.176377795975678,14.283593983125298,10.945700408310696,11.0,1.5763204060173297,12.122885255537332,9.643852342545088,6.0,0.6418011094655994,2.2886151566655277,0.7103167505391568,1.0,0.9854431823392369,11.041338671035119,4.595701126706038,8.0,0.7389611016099079,8.003720123203077,4.682858242453572,6.0,0.1350560107034094,0.355380280068416,0.14958967560805614,0.0,5.190660038728052,21.44974592765044,17.19507328571249,40.0,4.48791672923744,10.891711110498791,9.745358302133672,43.0,4.465663290986593,6.1555965141379225,5.747682500425408,45.0,1,31.0,31.0,31.0,0.8192334570257123,0.8192334570257123,0.0,24.0,0.260122661752038,1.5199999999999991,0.19250000000000012,0.28283657805546963,0.8058677499999995,5.0,0.4834588235968459,2.9259999999999997,1.4899999999999998,0.729392214121376,2.008251,10.0,0.22000499427102832,1.3844999999999996,0.22999999999999998,0.282656878055834,1.09093625,8.0,0.2914572861392389,1.4609999999999996,0.14250000000000018,0.2794052103425951,0.8307614999999997
NLS177,SelfPace,NLS177_SelfPace,1.0089985635284842,7.264058787964862,3.8531523020400384,12.0,0.8270822564057262,4.41455735604097,3.5747336776185796,9.0,0.542321874068419,3.7533797813374044,1.5016824441615324,3.0,3.571539153525422,143.85355984273102,6.592530183409386,17.0,1.462332903377181,20.211017231158248,5.538113654975259,12.0,1.00780425519881,13.618091236123496,5.028600418536126,5.0,2.5861052498529853,73.14770968972712,7.288687144329246,15.0,1.4424999878838793,24.39781714392054,6.3512334826128365,11.0,1.0561588263186361,16.907574257036465,6.406999741996487,5.0,7.5612298898290975,40.81202185590009,29.243584638249672,41.0,7.108360111710228,35.265154745691966,25.913669039157245,42.0,5.025546238425773,15.739767010946398,12.972952120732991,56.0,2,40.0,22.5,20.0,0.5167637396150934,0.5986017832397161,0.08183804362462274,27.0,0.303921371177955,1.8359999999999994,0.2799999999999998,0.35518199668196937,0.41365799999999986,7.0,0.6380774691476957,3.267999999999998,0.19000000000000017,0.8230603428850888,1.8731570000000002,11.0,0.2779488852897816,1.5,0.29499999999999993,0.3302617389858389,0.2966249999999997,11.0,0.38126230972448677,1.72,0.4199999999999998,0.43019085946366753,0.6776515000000001
NLS177,TUG,NLS177_TUG,3.114806462030995,34.44074981032072,12.586025233572634,35.0,1.6061470927214558,11.02356241776349,7.159054144459576,27.0,0.5308251448494282,3.634754903513211,0.9468694359038677,3.0,3.847306393005082,60.33372261903533,16.730041119762053,28.0,1.612984836840322,25.87677203892029,5.265237059199489,18.0,0.5188972470274966,1.563314997143428,0.8658244359413858,0.0,2.2178068303526466,46.16047435593107,8.917085784906028,11.0,0.9842049695691636,16.10725711576565,1.3266881212939523,4.0,0.4140846007562517,0.8733515791886799,0.7018083246063265,0.0,5.274037714523577,45.14565631785272,23.54065241973231,43.0,4.5847762837280595,25.128754629408608,16.700218074031,46.0,3.7344958158139305,13.664508864281787,9.136305415954691,52.0,3,49.5,27.5,16.5,0.48974514347710835,0.5538809699838674,0.05250946745255025,34.0,0.564138611653168,2.665999999999998,0.33750000000000013,0.47753843918970224,1.5047649999999997,7.0,0.4170443258110939,2.1139999999999994,0.39500000000000013,0.1988864216261766,0.30734649999999997,12.0,0.5948464197113146,2.9204999999999988,0.39500000000000013,0.5169987528302261,1.7501597500000003,13.0,0.5764355402218314,2.147999999999997,0.32999999999999996,0.516814836793613,1.6950709999999996
NLS170,TandemGait,NLS170_TandemGait,1.0588070479080827,6.492014116082693,4.450268733211805,13.0,0.8006601452177832,5.969256017768681,3.384480893007164,11.0,0.32875265221424343,2.3606960618486155,0.6070576042649756,1.0,0.6957645924395026,3.209356326569251,2.2026694679342325,5.0,0.4677633009533823,2.0182937281771376,1.321774030395579,1.0,0.3649268507750319,0.6908230717560103,0.5717796189617648,0.0,2.9049014123246386,9.335338602591824,6.925568104030503,49.0,2.4351926170837155,4.97453607872805,4.523641746259256,47.0,2.5334261114151557,4.007980346682337,3.566222959470431,56.0,1.31057179664414,5.113780455914221,3.3539937471123173,21.0,1.9153947270417988,6.373853836195058,4.936146119712637,29.0,1.8166903332715463,4.189653463112248,3.9114238025951282,30.0,4,40.5,20.5,10.125,0.31131390959603267,0.45155784540997823,0.1126914697125691,26.0,0.4476704810880792,2.3175,0.9374999999999999,0.5876803473980728,0.9162412499999999,5.0,0.30626710436281085,3.4099999999999997,0.5800000000000001,0.5672724068664053,0.9548300000000001,8.0,0.25341686168750627,1.8665,0.5825,0.5434500143219484,0.6631874999999999,7.0,0.47425607107423684,2.9179999999999993,1.0350000000000001,0.3811323380385755,0.5576729999999999
NLS172,HurriedPace,NLS172_HurriedPace,1.4390855960505315,10.264666455790667,4.994862239428604,11.0,1.0782630040304857,6.480934924286301,5.743700754526653,5.0,0.6763408817982567,1.3883861225968397,0.7846902545395882,0.0,2.9704738604412375,30.894780079941928,10.719304430789292,19.0,1.980628308324448,16.03630366446912,10.508059795631533,8.0,1.0412631105645065,1.8855345875047647,1.325293572690077,0.0,1.7443503409042513,21.577559723657178,6.06540799235704,16.0,1.1358127837997567,12.992281590918397,3.0044088234222697,8.0,0.48624597334135244,0.8841991426819021,0.6191196638642306,0.0,1.0656058142066704,4.731573379871181,3.1197958570731905,10.0,1.0305673066398149,2.6950972687606076,2.118067189325243,5.0,0.9693179362975056,1.8093385113578289,1.596235962870449,0.0,5,32.0,8.0,6.4,0.7254084573506786,1.0488018243187454,0.17792565374626237,29.0,0.18661304344884316,1.4339999999999997,0.17999999999999994,0.24559201910144376,0.6896009999999997,13.0,0.5834177660510126,1.8779999999999981,0.29000000000000004,0.90268369086901,2.113457,11.0,0.21560552437144828,1.4449999999999998,0.17500000000000004,0.2229505598326457,0.7311574999999997,11.0,0.11403162732363173,1.255,0.11500000000000021,0.22933599454434123,0.6296655000000002
NLS172,SelfPace,NLS172_SelfPace,1.3478543522935884,6.594413289311623,4.277254600334568,16.0,1.0482428112753917,6.054817607262442,3.1076860094945706,13.0,0.8062019195352725,3.7317656596996995,2.7544240334630015,8.0,4.206495008649319,39.69117360765401,17.139075612842422,28.0,3.691599202396084,29.68690164195909,17.89986147176204,18.0,2.4382917768969334,18.848098927767737,14.30496425760593,11.0,3.948348048009994,41.439557043929675,19.88779710680559,26.0,2.4940676530349517,23.24117314030598,12.41836517297948,17.0,1.1229336534831194,7.831869448036666,4.734349414209503,9.0,1.1826342585072496,5.981558950626068,3.094048606648562,18.0,1.1752879806750978,3.3159234083682367,2.2912114210362553,8.0,1.1641130832475897,2.2094310361694194,1.9591106149704385,2.0,5,40.0,26.0,8.0,0.6335517322574036,1.2833475721546521,0.3443145044597999,31.0,1.0884057921232841,1.67,0.09499999999999975,0.39613760475278187,0.6956264999999999,18.0,0.4131345269330807,1.218499999999999,0.21999999999999997,1.404542024823513,0.0881255,12.0,0.1653116840887635,1.6109999999999998,0.05249999999999977,0.3961184736044693,0.4885012500000001,12.0,0.10660109200375707,1.426,0.07000000000000006,0.295563862468125,0.8338252499999999
NLS172,TUG,NLS172_TUG,7.608345883361128,85.30310509131316,42.36402850223298,57.0,4.063016524311192,29.201296555879154,16.816336397091813,40.0,1.844606029897071,16.17371824395773,11.612411783262235,13.0,18.43326894715513,157.09375510595518,76.86774382821021,67.0,10.858278213165493,81.2282471686896,56.59601646756599,54.0,6.001699416178765,69.31474079451667,48.56307452000691,28.0,2.9202658411403863,39.57107065033651,15.310194427551565,29.0,2.0005175169351723,17.154544612983514,14.00576126296085,17.0,0.9764698621526505,12.721857297712452,6.052842335550503,8.0,2.220266009479094,67.3920837852825,5.133109707726334,30.0,1.2621699078373165,12.976622004373224,3.9777367646852535,18.0,0.8460052174198458,2.5562508294665154,1.8137204122798372,4.0,3,59.5,22.5,19.833333333333332,0.46695180500741174,0.503729775667418,0.04684793702380352,60.0,0.3530639114867134,1.5399999999999994,0.4575,0.9818681986244665,2.0146399999999995,15.0,0.5062119732484837,2.304,0.5049999999999999,1.557083990223954,0.17061200000000004,18.0,0.3817848903635275,1.7849999999999995,0.3599999999999999,0.5885863752048734,2.2199975000000003,15.0,0.26985686555510946,1.7239999999999993,0.42500000000000016,0.6489930777739967,1.5272625
NLS174,TandemGait,NLS174_TandemGait,2.001695622510277,12.156924117927227,6.387865720701335,51.0,1.3454719339577355,7.7014951840714545,3.700680393591519,32.0,0.7998373937284348,3.044522705321432,1.840065873178909,5.0,1.9139420753416754,8.636775567167795,6.316483351587664,49.0,1.1847086526465833,7.6781959342084285,4.278343310514499,28.0,0.5190969410177741,1.881169461075101,1.2713070776362951,0.0,2.579095457258983,17.874216650620227,7.617269468384376,65.0,2.1979263136263,10.106909794207334,5.120647075121642,62.0,2.0732772013026164,4.594913283401261,3.7136693439896895,56.0,2.5699633696704525,29.889075632836462,10.998846117955413,39.0,2.384847310969997,13.809162513196274,7.026192149734719,53.0,2.2415510479093017,6.85348612199712,4.445792520017655,55.0,3,72.0,48.0,24.0,0.6967448672411796,1.0939398181482276,0.36823726231518267,57.0,0.633091818326545,2.9959999999999996,0.6699999999999999,0.7907616430538256,1.723819,23.0,0.46657342170535904,1.45,0.655,0.9708782999761911,1.6608045,17.0,0.5325663581893404,2.5979999999999994,1.0299999999999998,0.6711209570992637,1.757104,16.0,0.5706479945132199,2.3825000000000003,0.8275000000000001,0.7463743639054989,1.91092675
NLS175,HurriedPace,NLS175_HurriedPace,2.15042550925924,50.27952351732271,5.232505762956377,6.0,0.8197484030206699,8.066650096862777,1.2948153833370728,2.0,0.4413803551923982,0.49939119296478746,0.4871730322545594,0.0,1.046921022440993,12.635089971469398,2.2515183110251527,3.0,0.5867846020654601,3.356290347958594,0.8554173326900895,2.0,0.45859106853809084,0.5581977780353372,0.5402812133690403,0.0,1.0325244707712815,6.987691993480421,2.271879163363845,3.0,0.6406765749510405,1.560121920584147,1.3016193407181622,0.0,0.6078508421030628,0.8128291475966017,0.7936746581420704,0.0,2.82457513399912,9.044737603060456,6.827977924288449,25.0,2.617030862685262,5.957092211107772,5.484606051478671,24.0,2.5408661788712106,4.240251656746294,3.485928808751283,29.0,3,24.5,14.0,8.166666666666666,1.614341836207009,1.731786350965215,0.1572410806311144,23.0,0.25917039303559813,1.4209999999999996,0.22999999999999998,0.226288017156796,1.0724095,5.0,0.212833204078082,1.022,0.15000000000000002,0.1896808986719815,1.303052000000001,9.0,0.3089283679161539,1.3639999999999999,0.30000000000000004,0.1823786841993106,0.7307929999999994,10.0,0.19246344966592838,1.0659999999999996,0.14750000000000008,0.2733347439166866,0.871035
NLS175,SelfPace,NLS175_SelfPace,1.612004821470789,13.375459077765933,6.758805862562386,11.0,0.8517018194059809,6.235832069298537,2.995350163273778,8.0,0.44572630444163,1.3996106202807441,0.4507572776405706,0.0,1.7581024384559465,13.831275062121737,7.535946185341048,12.0,1.1215423046341195,5.965236259414909,4.711242528934741,8.0,0.5440356714898418,2.336037284904481,0.6542904180970487,1.0,0.6983612340423048,3.516324051783945,2.200973312846397,4.0,0.3834164921943612,2.2049642754379333,0.9479835925954133,1.0,0.2945345684515783,1.0898377522163116,0.34126264326247674,0.0,1.8860266011437685,7.646480584294381,4.9062003539531345,25.0,1.8116722110348107,4.863758244788631,4.133332276104991,20.0,1.7892110355036304,2.9383389089237055,2.615291053711074,10.0,3,28.5,12.5,9.5,1.8351122008025997,2.067562699066667,0.2932688184783836,25.0,0.16861951279335927,1.1119999999999999,0.17000000000000004,0.23396635708584543,1.0316159999999996,6.0,0.5519778853022562,3.0625,1.0,0.9652365578948934,4.33023225,10.0,0.10006886941931223,1.0555,0.13000000000000012,0.16973029445923485,0.6994634999999998,11.0,0.14430968941288833,0.9099999999999999,0.18500000000000005,0.30824296446612764,0.8319154999999996
NLS175,TUG,NLS175_TUG,3.338938297120636,22.61629062460397,13.762716405844385,22.0,1.492696190800725,10.513636328163237,6.761761124812267,12.0,0.48439073224720086,0.7094661098314682,0.638014171319323,0.0,6.84161185400759,129.0608839184034,38.76265955267476,19.0,1.5655740276568233,10.72567284998079,8.497381682620023,12.0,0.48184565370201693,0.7508307812735222,0.6116203208911551,0.0,2.8057782226548973,83.23560044977198,9.177140012838573,11.0,0.46138755371123175,7.90233930812112,0.9216172559119231,2.0,0.1870368420475375,0.3319458325759712,0.2520198425227029,0.0,1.3756015190533233,7.124254331098454,3.6359861863928087,16.0,1.2365411843395786,2.6757354176242583,2.0603612342504616,4.0,1.3286101800654164,1.7746134235184048,1.6677629956140432,0.0,4,34.0,13.5,8.5,1.3238194792295015,1.8134421913861836,0.4860982784116669,27.0,0.6690131590788175,2.560999999999999,0.255,0.30020258215507245,1.4189610000000004,8.0,0.29477151098861576,1.246,0.19500000000000006,0.3569530598132455,1.3870765,9.0,0.7444978001587195,2.529999999999999,0.15000000000000002,0.32706352198539074,1.5648230000000005,9.0,0.22594851231535162,1.084,0.24,0.2065923953792495,1.1144219999999994
NLS179,TandemGait,NLS179_TandemGait,2.8966134232256247,28.361313434797957,9.910586344176828,41.0,1.6919366856984843,11.295954076135503,5.85329047320202,24.0,0.846491302523431,3.077433189655999,2.191082383173524,7.0,2.5948922824041367,20.100896262023475,6.019812350865016,47.0,1.4965493866576647,4.407162624830657,3.717487519107605,28.0,1.0097202212625898,2.2996469339691803,1.838609721652065,2.0,1.926646522501688,13.213097490805346,5.101401878179194,29.0,1.9682295294774756,5.508891260856105,4.57871451792383,34.0,1.86845818984572,4.802555698515562,3.869088414305764,25.0,3.4857700644485177,47.97284602823011,12.13845077307559,38.0,2.7713823039526444,14.258582604622289,7.516947839005777,52.0,2.612497563199541,5.3911449081698715,4.770389107944088,48.0,1,51.0,51.0,51.0,0.27371828745413546,0.27371828745413546,0.0,26.0,0.5347833893036869,3.105,1.62,0.7843688539307424,1.5965847499999999,7.0,0.5840689264433327,3.0909999999999997,2.205,0.7336664430154594,1.3142475,11.0,0.5286776138545768,2.585,1.4250000000000003,0.8556483949087981,1.102754,7.0,0.47983566807773564,3.618999999999999,1.21,0.7767984610299745,1.8502489999999998
NLS182,HurriedPace,NLS182_HurriedPace,1.3833097155896505,6.419062566047965,3.969696295766213,9.0,1.050550813362062,3.4222085835977336,2.24309908627781,4.0,0.8606463296843353,1.022792680602959,1.0088473055973222,0.0,1.4534725558548034,8.468151084165841,4.398003898635926,7.0,1.1905560876860926,3.6913110007254364,2.6539680069322147,5.0,1.0142801317859804,1.2183817589190646,1.1629474541824385,0.0,1.0788212664567443,8.357143411948513,4.534461866811887,7.0,0.6514295326944014,3.536570221527705,2.6518221710771726,5.0,0.36027363959326814,0.5592844961626847,0.44020419736288524,0.0,3.3573976853073897,11.299954465767168,6.612899769355796,40.0,3.6124464245785664,12.670797385730923,6.299965105202272,38.0,3.605344524914873,6.047511475707471,5.706734280296336,42.0,1,28.5,28.5,28.5,1.569487531219754,1.569487531219754,0.0,25.0,0.11716745524274329,1.136,0.06999999999999995,0.3079589666079846,1.9483769999999998,4.0,0.03644642622759073,0.954,0.050000000000000044,0.1407650195934225,0.5837654999999993,10.0,0.1399093188715787,1.1064999999999998,0.06999999999999995,0.2932003419533536,1.3803034999999997,9.0,0.09543984660046008,1.048,0.09000000000000008,0.2791951455727909,2.4693940000000008
NLS182,SelfPace,NLS182_SelfPace,1.5243564384358608,13.737632465189684,5.588851875496606,16.0,0.8704922953859869,5.030263592926647,3.5742881327892144,9.0,0.45673283281107674,3.2966935981828276,0.5291693757142097,1.0,1.1931335233321103,5.393215607335909,2.715762734906663,8.0,1.0359208361764125,4.304506828155112,2.9187459463745844,9.0,0.7398246796923179,2.2722135600018607,0.8833765622971852,1.0,2.2025387495327693,33.063930778774235,8.256661183167246,19.0,1.9516948593245027,29.90531769888991,8.739886810333829,11.0,0.814790584344452,7.167998471383244,1.8785404004101058,3.0,3.734288157321655,11.848904752752308,8.133022611804178,49.0,2.9896643866208654,5.731078387291534,4.9499424708706155,53.0,3.223005469975224,5.857679448965593,4.146996398085015,59.0,1,39.0,39.0,39.0,1.1096414707126958,1.1096414707126958,0.0,29.0,0.14672368487700552,1.402,0.050000000000000044,0.28104795272848393,1.353828,5.0,0.03486498384995353,1.048,0.040000000000000036,0.10946437656756881,0.5470630000000005,12.0,0.1427419337653673,1.2084999999999997,0.08500000000000008,0.295383964535943,1.3516267500000003,11.0,0.13653723023842199,1.25,0.05499999999999994,0.29511387037429165,1.6762154999999996
NLS182,TUG,NLS182_TUG,4.815202859374727,87.86919556383845,20.49906191708868,32.0,2.4731738113756494,59.9182589319552,5.062557056730664,27.0,0.7719749794340771,1.9867168895180363,1.264156130518647,0.0,4.711807959944621,38.76881181747002,21.520035810121225,40.0,2.632446030948633,23.059677107881942,10.101965709871077,24.0,1.05282482212122,1.7181069543817924,1.3367596576432428,0.0,0.9301114364278552,10.730055566864618,2.9887305314504418,10.0,0.7429169836148982,7.476742888246491,1.9811898287577263,5.0,0.4144567195186138,0.5896512526129721,0.5455042260108716,0.0,2.310969131504152,13.361590052236192,7.767096783743496,35.0,2.026869446959016,7.42031041826207,4.796538829998522,34.0,2.0937898941020823,3.732999553851271,3.26571520366134,46.0,1,46.0,46.0,46.0,0.9085864632090859,0.9085864632090859,0.0,34.0,0.6674302545658455,1.9549999999999965,0.4425000000000001,0.5345863579329655,3.09203825,9.0,0.1928873536742733,1.276,0.2699999999999999,0.32734285991956413,0.581194,12.0,0.6805337857144803,2.2194999999999987,0.55,0.5835277658088835,3.3193259999999998,12.0,0.28803235192559945,1.3105,0.16249999999999998,0.5931453595298805,3.10287875
NLS177,TandemGait,NLS177_TandemGait,3.1581034380943103,31.776717408904673,11.622215136939912,73.0,1.7978560933726269,13.578701494692831,6.2030779383219,43.0,0.5959894493204156,5.0659870608484665,1.714648207574342,7.0,4.8582044189430444,104.85089791992586,14.824612209337781,80.0,2.177717038542523,16.88622939860135,9.076056156916513,45.0,0.7129560602397601,7.505175252563275,3.2257960083760393,13.0,2.3688556141048984,19.515135498852906,6.632749295255477,61.0,1.6726942194315493,6.667605038395107,3.58415215002835,40.0,1.47119813658614,2.978378582027088,2.433047892929702,21.0,2.8810486728182045,12.566963824823246,8.633786387120598,78.0,3.124124795517092,9.224915020205728,6.785512289955963,107.0,2.9721717551362725,6.313102999190823,5.7258847820739875,107.0,1,76.0,76.0,76.0,0.3687751006544103,0.3687751006544103,0.0,53.0,0.5379475680681903,3.0799999999999996,1.0999999999999999,1.103643806203515,1.417052,18.0,0.585792243773648,2.881499999999999,0.9224999999999999,1.3016092182450902,0.14125175,17.0,0.5793324869178399,2.88,1.2599999999999998,0.9368273774054925,1.6119409999999998,14.0,0.5276256978345105,3.310999999999999,0.9200000000000002,0.925624461956774,1.4543555
NLS179,HurriedPace,NLS179_HurriedPace,1.2184199199153718,4.948512750258686,2.9670511094523997,7.0,0.9107816545316199,4.794007883241224,2.1102888901563808,3.0,0.7876773950011767,4.039002330268491,1.3423980579126824,2.0,2.0940627824956537,7.952425475283023,7.529309156871274,13.0,1.6619901952852691,6.716830492759919,6.261596223397167,8.0,0.9807699812879483,2.2433653549470516,1.471842346700944,1.0,2.3601896823820985,11.682144994362902,6.501599205374882,23.0,1.7986178556417871,4.980434384538807,4.302834549918472,13.0,1.9579952873013051,4.307237613975746,3.3356765583860346,16.0,4.751341145819632,22.328957207854025,15.645273305937494,26.0,3.605020607204166,14.013181460072545,9.464171288782465,26.0,3.4027389574830207,6.738294962616373,5.617254807084094,35.0,1,26.5,26.5,26.5,0.8345102984088447,0.8345102984088447,0.0,28.0,0.4481027651418585,1.8539999999999992,0.5325,0.5832705659544027,3.4504842499999997,4.0,0.8908581551604458,3.870499999999999,1.87,1.1189626791374498,0.214074,10.0,0.34104061807539277,1.3504999999999996,0.37750000000000017,0.297967358992762,1.9980349999999998,11.0,0.29238726881800486,1.22,0.09500000000000008,0.3453569457837751,1.419409
